match_id,match_num,year,cup_name,round,date,time,team1,team2,team1_normalized,team2_normalized,team1_score_final,team2_score_final,total_goals_final,winner,loser,is_draw,goal_difference,group,ground,status,match_played,has_goals_events
1998_14,,1998,World Cup 1998,Matchday 1,1998-06-12,,France,South Africa,France,South Africa,3.0,0.0,3.0,France,South Africa,False,3.0,Group C,"Stade Vélodrome, Marseille",played,True,False
1998_15,,1998,World Cup 1998,Matchday 2,1998-06-18,,France,Saudi Arabia,France,Saudi Arabia,4.0,0.0,4.0,France,Saudi Arabia,False,4.0,Group C,"Stade de France, Saint-Denis",played,True,False
1998_16,,1998,World Cup 1998,Matchday 2,1998-06-18,,South Africa,Denmark,South Africa,Denmark,1.0,1.0,2.0,,,True,0.0,Group C,"Stade de Toulouse, Toulouse",played,True,False
1998_17,,1998,World Cup 1998,Matchday 3,1998-06-24,,France,Denmark,France,Denmark,2.0,1.0,3.0,France,Denmark,False,1.0,Group C,"Stade Gerland, Lyon",played,True,False
1998_18,,1998,World Cup 1998,Matchday 3,1998-06-24,,South Africa,Saudi Arabia,South Africa,Saudi Arabia,2.0,2.0,4.0,,,True,0.0,Group C,"Parc Lescure, Bordeaux",played,True,False
1998_19,,1998,World Cup 1998,Matchday 1,1998-06-12,,Paraguay,Bulgaria,Paraguay,Bulgaria,0.0,0.0,0.0,,,True,0.0,Group D,"Stade de la Mosson, Montpellier",played,True,False
1998_20,,1998,World Cup 1998,Matchday 1,1998-06-13,,Spain,Nigeria,Spain,Nigeria,2.0,3.0,5.0,Nigeria,Spain,False,1.0,Group D,"Stade de la Beaujoire, Nantes",played,True,False
1998_21,,1998,World Cup 1998,Matchday 2,1998-06-19,,Nigeria,Bulgaria,Nigeria,Bulgaria,1.0,0.0,1.0,Nigeria,Bulgaria,False,1.0,Group D,"Parc des Princes, Paris",played,True,False
1998_22,,1998,World Cup 1998,Matchday 2,1998-06-19,,Spain,Paraguay,Spain,Paraguay,0.0,0.0,0.0,,,True,0.0,Group D,"Stade Geoffroy-Guichard, Saint-Étienne",played,True,False
1998_23,,1998,World Cup 1998,Matchday 3,1998-06-24,,Spain,Bulgaria,Spain,Bulgaria,6.0,1.0,7.0,Spain,Bulgaria,False,5.0,Group D,"Stade Félix Bollaert, Lens",played,True,False
1998_24,,1998,World Cup 1998,Matchday 3,1998-06-24,,Nigeria,Paraguay,Nigeria,Paraguay,1.0,3.0,4.0,Paraguay,Nigeria,False,2.0,Group D,"Stade de Toulouse, Toulouse",played,True,False
1998_25,,1998,World Cup 1998,Matchday 1,1998-06-13,,Netherlands,Belgium,Netherlands,Belgium,0.0,0.0,0.0,,,True,0.0,Group E,"Stade de France, Saint-Denis",played,True,False
1998_26,,1998,World Cup 1998,Matchday 1,1998-06-13,,South Korea,Mexico,South Korea,Mexico,1.0,3.0,4.0,Mexico,South Korea,False,2.0,Group E,"Stade Gerland, Lyon",played,True,False
1998_27,,1998,World Cup 1998,Matchday 2,1998-06-20,,Netherlands,South Korea,Netherlands,South Korea,5.0,0.0,5.0,Netherlands,South Korea,False,5.0,Group E,"Stade Vélodrome, Marseille",played,True,False
1998_28,,1998,World Cup 1998,Matchday 2,1998-06-20,,Belgium,Mexico,Belgium,Mexico,2.0,2.0,4.0,,,True,0.0,Group E,"Parc Lescure, Bordeaux",played,True,False
1998_29,,1998,World Cup 1998,Matchday 3,1998-06-25,,Belgium,South Korea,Belgium,South Korea,1.0,1.0,2.0,,,True,0.0,Group E,"Parc des Princes, Paris",played,True,False
1998_30,,1998,World Cup 1998,Matchday 3,1998-06-25,,Netherlands,Mexico,Netherlands,Mexico,2.0,2.0,4.0,,,True,0.0,Group E,"Stade Geoffroy-Guichard, Saint-Étienne",played,True,False
1998_31,,1998,World Cup 1998,Matchday 1,1998-06-14,,Yugoslavia,Iran,Serbia,Iran,1.0,0.0,1.0,Serbia,Iran,False,1.0,Group F,"Stade Geoffroy-Guichard, Saint-Étienne",played,True,False
1998_32,,1998,World Cup 1998,Matchday 1,1998-06-15,,Germany,USA,Germany,USA,2.0,0.0,2.0,Germany,USA,False,2.0,Group F,"Parc des Princes, Paris",played,True,False
1998_33,,1998,World Cup 1998,Matchday 2,1998-06-21,,Germany,Yugoslavia,Germany,Serbia,2.0,2.0,4.0,,,True,0.0,Group F,"Stade Félix Bollaert, Lens",played,True,False
1998_34,,1998,World Cup 1998,Matchday 2,1998-06-21,,USA,Iran,USA,Iran,1.0,2.0,3.0,Iran,USA,False,1.0,Group F,"Stade Gerland, Lyon",played,True,False
1998_35,,1998,World Cup 1998,Matchday 3,1998-06-25,,Germany,Iran,Germany,Iran,2.0,0.0,2.0,Germany,Iran,False,2.0,Group F,"Stade de la Mosson, Montpellier",played,True,False
1998_36,,1998,World Cup 1998,Matchday 3,1998-06-25,,USA,Yugoslavia,USA,Serbia,0.0,1.0,1.0,Serbia,USA,False,1.0,Group F,"Stade de la Beaujoire, Nantes",played,True,False
1998_37,,1998,World Cup 1998,Matchday 1,1998-06-15,,Romania,Colombia,Romania,Colombia,1.0,0.0,1.0,Romania,Colombia,False,1.0,Group G,"Stade Gerland, Lyon",played,True,False
1998_38,,1998,World Cup 1998,Matchday 1,1998-06-15,,England,Tunisia,England,Tunisia,2.0,0.0,2.0,England,Tunisia,False,2.0,Group G,"Stade Vélodrome, Marseille",played,True,False
1998_39,,1998,World Cup 1998,Matchday 2,1998-06-22,,Colombia,Tunisia,Colombia,Tunisia,1.0,0.0,1.0,Colombia,Tunisia,False,1.0,Group G,"Stade de la Mosson, Montpellier",played,True,False
1998_40,,1998,World Cup 1998,Matchday 2,1998-06-22,,Romania,England,Romania,England,2.0,1.0,3.0,Romania,England,False,1.0,Group G,"Stade de Toulouse, Toulouse",played,True,False
1998_41,,1998,World Cup 1998,Matchday 3,1998-06-26,,Romania,Tunisia,Romania,Tunisia,1.0,1.0,2.0,,,True,0.0,Group G,"Stade de France, Saint-Denis",played,True,False
1998_42,,1998,World Cup 1998,Matchday 3,1998-06-26,,Colombia,England,Colombia,England,0.0,2.0,2.0,England,Colombia,False,2.0,Group G,"Stade Félix Bollaert, Lens",played,True,False
1998_43,,1998,World Cup 1998,Matchday 1,1998-06-14,,Jamaica,Croatia,Jamaica,Croatia,1.0,3.0,4.0,Croatia,Jamaica,False,2.0,Group H,"Stade Félix Bollaert, Lens",played,True,False
1998_44,,1998,World Cup 1998,Matchday 1,1998-06-14,,Argentina,Japan,Argentina,Japan,1.0,0.0,1.0,Argentina,Japan,False,1.0,Group H,"Stade de Toulouse, Toulouse",played,True,False
1998_45,,1998,World Cup 1998,Matchday 2,1998-06-20,,Japan,Croatia,Japan,Croatia,0.0,1.0,1.0,Croatia,Japan,False,1.0,Group H,"Stade de la Beaujoire, Nantes",played,True,False
1998_46,,1998,World Cup 1998,Matchday 2,1998-06-21,,Argentina,Jamaica,Argentina,Jamaica,5.0,0.0,5.0,Argentina,Jamaica,False,5.0,Group H,"Parc des Princes, Paris",played,True,False
1998_47,,1998,World Cup 1998,Matchday 3,1998-06-26,,Japan,Jamaica,Japan,Jamaica,1.0,2.0,3.0,Jamaica,Japan,False,1.0,Group H,"Stade Gerland, Lyon",played,True,False
1998_48,,1998,World Cup 1998,Matchday 3,1998-06-26,,Argentina,Croatia,Argentina,Croatia,1.0,0.0,1.0,Argentina,Croatia,False,1.0,Group H,"Parc Lescure, Bordeaux",played,True,False
1998_49,,1998,World Cup 1998,Round of 16,1998-06-27,,Brazil,Chile,Brazil,Chile,4.0,1.0,5.0,Brazil,Chile,False,3.0,,"Parc des Princes, Paris",played,True,False
1998_50,,1998,World Cup 1998,Round of 16,1998-06-27,,Italy,Norway,Italy,Norway,1.0,0.0,1.0,Italy,Norway,False,1.0,,"Stade Vélodrome, Marseille",played,True,False
1998_51,,1998,World Cup 1998,Round of 16,1998-06-28,,Nigeria,Denmark,Nigeria,Denmark,1.0,4.0,5.0,Denmark,Nigeria,False,3.0,,"Stade de France, Saint-Denis",played,True,False
1998_52,,1998,World Cup 1998,Round of 16,1998-06-28,,France,Paraguay,France,Paraguay,1.0,0.0,1.0,France,Paraguay,False,1.0,,"Stade Félix Bollaert, Lens",played,True,False
1998_53,,1998,World Cup 1998,Round of 16,1998-06-29,,Germany,Mexico,Germany,Mexico,2.0,1.0,3.0,Germany,Mexico,False,1.0,,"Stade de la Mosson, Montpellier",played,True,False
1998_54,,1998,World Cup 1998,Round of 16,1998-06-29,,Netherlands,Yugoslavia,Netherlands,Serbia,2.0,1.0,3.0,Netherlands,Serbia,False,1.0,,"Stade de Toulouse, Toulouse",played,True,False
1998_55,,1998,World Cup 1998,Round of 16,1998-06-30,,Argentina,England,Argentina,England,2.0,2.0,4.0,,,True,0.0,,"Stade Geoffroy-Guichard, Saint-Étienne",played,True,False
1998_56,,1998,World Cup 1998,Round of 16,1998-06-30,,Romania,Croatia,Romania,Croatia,0.0,1.0,1.0,Croatia,Romania,False,1.0,,"Parc Lescure, Bordeaux",played,True,False
1998_57,,1998,World Cup 1998,Quarter-finals,1998-07-03,,Italy,France,Italy,France,0.0,0.0,0.0,,,True,0.0,,"Stade de France, Saint-Denis",played,True,False
1998_58,,1998,World Cup 1998,Quarter-finals,1998-07-03,,Brazil,Denmark,Brazil,Denmark,3.0,2.0,5.0,Brazil,Denmark,False,1.0,,"Stade de la Beaujoire, Nantes",played,True,False
1998_59,,1998,World Cup 1998,Quarter-finals,1998-07-04,,Germany,Croatia,Germany,Croatia,0.0,3.0,3.0,Croatia,Germany,False,3.0,,"Stade Gerland, Lyon",played,True,False
1998_60,,1998,World Cup 1998,Quarter-finals,1998-07-04,,Netherlands,Argentina,Netherlands,Argentina,2.0,1.0,3.0,Netherlands,Argentina,False,1.0,,"Stade Vélodrome, Marseille",played,True,False
1998_61,,1998,World Cup 1998,Semi-finals,1998-07-07,,Brazil,Netherlands,Brazil,Netherlands,1.0,1.0,2.0,,,True,0.0,,"Stade Vélodrome, Marseille",played,True,False
1998_62,,1998,World Cup 1998,Semi-finals,1998-07-08,,France,Croatia,France,Croatia,2.0,1.0,3.0,France,Croatia,False,1.0,,"Stade de France, Saint-Denis",played,True,False
1998_63,,1998,World Cup 1998,Third place match,1998-07-11,,Netherlands,Croatia,Netherlands,Croatia,1.0,2.0,3.0,Croatia,Netherlands,False,1.0,,"Parc des Princes, Paris",played,True,False
1998_64,,1998,World Cup 1998,Final,1998-07-12,,Brazil,France,Brazil,France,0.0,3.0,3.0,France,Brazil,False,3.0,,"Stade de France, Saint-Denis",played,True,False
2002_1,,2002,World Cup 2002,Matchday 1,2002-05-31,,France,Senegal,France,Senegal,0.0,1.0,1.0,Senegal,France,False,1.0,Group A,"Seoul World Cup Stadium, Seoul",played,True,False
2002_2,,2002,World Cup 2002,Matchday 1,2002-06-01,,Uruguay,Denmark,Uruguay,Denmark,1.0,2.0,3.0,Denmark,Uruguay,False,1.0,Group A,"Munsu Cup Stadium, Ulsan",played,True,False
2002_3,,2002,World Cup 2002,Matchday 2,2002-06-06,,France,Uruguay,France,Uruguay,0.0,0.0,0.0,,,True,0.0,Group A,"Asiad Main Stadium, Busan",played,True,False
2002_4,,2002,World Cup 2002,Matchday 2,2002-06-06,,Denmark,Senegal,Denmark,Senegal,1.0,1.0,2.0,,,True,0.0,Group A,"Daegu World Cup Stadium, Daegu",played,True,False
2002_5,,2002,World Cup 2002,Matchday 3,2002-06-11,,Denmark,France,Denmark,France,2.0,0.0,2.0,Denmark,France,False,2.0,Group A,"Incheon Munhak Stadium, Incheon",played,True,False
2002_6,,2002,World Cup 2002,Matchday 3,2002-06-11,,Senegal,Uruguay,Senegal,Uruguay,3.0,3.0,6.0,,,True,0.0,Group A,"Suwon World Cup Stadium, Suwon",played,True,False
2002_7,,2002,World Cup 2002,Matchday 1,2002-06-02,,Paraguay,South Africa,Paraguay,South Africa,2.0,2.0,4.0,,,True,0.0,Group B,"Asiad Main Stadium, Busan",played,True,False
2002_8,,2002,World Cup 2002,Matchday 1,2002-06-02,,Spain,Slovenia,Spain,Slovenia,3.0,1.0,4.0,Spain,Slovenia,False,2.0,Group B,"Gwangju World Cup Stadium, Gwangju",played,True,False
2002_9,,2002,World Cup 2002,Matchday 2,2002-06-07,,Spain,Paraguay,Spain,Paraguay,3.0,1.0,4.0,Spain,Paraguay,False,2.0,Group B,"Jeonju World Cup Stadium, Jeonju",played,True,False
2002_10,,2002,World Cup 2002,Matchday 2,2002-06-08,,South Africa,Slovenia,South Africa,Slovenia,1.0,0.0,1.0,South Africa,Slovenia,False,1.0,Group B,"Daegu World Cup Stadium, Daegu",played,True,False
2002_11,,2002,World Cup 2002,Matchday 3,2002-06-12,,South Africa,Spain,South Africa,Spain,2.0,3.0,5.0,Spain,South Africa,False,1.0,Group B,"Daejeon World Cup Stadium, Daejeon",played,True,False
2002_12,,2002,World Cup 2002,Matchday 3,2002-06-12,,Slovenia,Paraguay,Slovenia,Paraguay,1.0,3.0,4.0,Paraguay,Slovenia,False,2.0,Group B,"Jeju World Cup Stadium, Jeju",played,True,False
2002_13,,2002,World Cup 2002,Matchday 1,2002-06-03,,Brazil,Turkey,Brazil,Turkey,2.0,1.0,3.0,Brazil,Turkey,False,1.0,Group C,"Munsu Cup Stadium, Ulsan",played,True,False
2002_14,,2002,World Cup 2002,Matchday 1,2002-06-04,,China,Costa Rica,China,Costa Rica,0.0,2.0,2.0,Costa Rica,China,False,2.0,Group C,"Gwangju World Cup Stadium, Gwangju",played,True,False
2002_15,,2002,World Cup 2002,Matchday 2,2002-06-08,,Brazil,China,Brazil,China,4.0,0.0,4.0,Brazil,China,False,4.0,Group C,"Jeju World Cup Stadium, Jeju",played,True,False
2002_16,,2002,World Cup 2002,Matchday 2,2002-06-09,,Costa Rica,Turkey,Costa Rica,Turkey,1.0,1.0,2.0,,,True,0.0,Group C,"Incheon Munhak Stadium, Incheon",played,True,False
2002_17,,2002,World Cup 2002,Matchday 3,2002-06-13,,Costa Rica,Brazil,Costa Rica,Brazil,2.0,5.0,7.0,Brazil,Costa Rica,False,3.0,Group C,"Suwon World Cup Stadium, Suwon",played,True,False
2002_18,,2002,World Cup 2002,Matchday 3,2002-06-13,,Turkey,China,Turkey,China,3.0,0.0,3.0,Turkey,China,False,3.0,Group C,"Seoul World Cup Stadium, Seoul",played,True,False
2002_19,,2002,World Cup 2002,Matchday 1,2002-06-04,,South Korea,Poland,South Korea,Poland,2.0,0.0,2.0,South Korea,Poland,False,2.0,Group D,"Asiad Main Stadium, Busan",played,True,False
2002_20,,2002,World Cup 2002,Matchday 1,2002-06-05,,USA,Portugal,USA,Portugal,3.0,2.0,5.0,USA,Portugal,False,1.0,Group D,"Suwon World Cup Stadium, Suwon",played,True,False
2002_21,,2002,World Cup 2002,Matchday 2,2002-06-10,,South Korea,USA,South Korea,USA,1.0,1.0,2.0,,,True,0.0,Group D,"Daegu World Cup Stadium, Daegu",played,True,False
2002_22,,2002,World Cup 2002,Matchday 2,2002-06-10,,Portugal,Poland,Portugal,Poland,4.0,0.0,4.0,Portugal,Poland,False,4.0,Group D,"Jeonju World Cup Stadium, Jeonju",played,True,False
2002_23,,2002,World Cup 2002,Matchday 3,2002-06-14,,Portugal,South Korea,Portugal,South Korea,0.0,1.0,1.0,South Korea,Portugal,False,1.0,Group D,"Incheon Munhak Stadium, Incheon",played,True,False
2002_24,,2002,World Cup 2002,Matchday 3,2002-06-14,,Poland,USA,Poland,USA,3.0,1.0,4.0,Poland,USA,False,2.0,Group D,"Daejeon World Cup Stadium, Daejeon",played,True,False
2002_25,,2002,World Cup 2002,Matchday 1,2002-06-01,,Ireland,Cameroon,Ireland,Cameroon,1.0,1.0,2.0,,,True,0.0,Group E,"Niigata Stadium, Niigata",played,True,False
2002_26,,2002,World Cup 2002,Matchday 1,2002-06-01,,Germany,Saudi Arabia,Germany,Saudi Arabia,8.0,0.0,8.0,Germany,Saudi Arabia,False,8.0,Group E,"Sapporo Dome, Sapporo",played,True,False
2002_27,,2002,World Cup 2002,Matchday 1,2002-06-05,,Germany,Ireland,Germany,Ireland,1.0,1.0,2.0,,,True,0.0,Group E,"Kashima Soccer Stadium, Ibaraki",played,True,False
2002_28,,2002,World Cup 2002,Matchday 2,2002-06-06,,Cameroon,Saudi Arabia,Cameroon,Saudi Arabia,1.0,0.0,1.0,Cameroon,Saudi Arabia,False,1.0,Group E,"Saitama Stadium, Saitama",played,True,False
2002_29,,2002,World Cup 2002,Matchday 3,2002-06-11,,Cameroon,Germany,Cameroon,Germany,0.0,2.0,2.0,Germany,Cameroon,False,2.0,Group E,"Shizuoka Stadium, Shizuoka",played,True,False
2002_30,,2002,World Cup 2002,Matchday 3,2002-06-11,,Saudi Arabia,Ireland,Saudi Arabia,Ireland,0.0,3.0,3.0,Ireland,Saudi Arabia,False,3.0,Group E,"International Stadium Yokohama, Yokohama",played,True,False
2002_31,,2002,World Cup 2002,Matchday 1,2002-06-02,,England,Sweden,England,Sweden,1.0,1.0,2.0,,,True,0.0,Group F,"Saitama Stadium, Saitama",played,True,False
2002_32,,2002,World Cup 2002,Matchday 1,2002-06-02,,Argentina,Nigeria,Argentina,Nigeria,1.0,0.0,1.0,Argentina,Nigeria,False,1.0,Group F,"Kashima Soccer Stadium, Ibaraki",played,True,False
2002_33,,2002,World Cup 2002,Matchday 2,2002-06-07,,Sweden,Nigeria,Sweden,Nigeria,2.0,1.0,3.0,Sweden,Nigeria,False,1.0,Group F,"Kobe Wing Stadium, Kobe",played,True,False
2002_34,,2002,World Cup 2002,Matchday 2,2002-06-07,,Argentina,England,Argentina,England,0.0,1.0,1.0,England,Argentina,False,1.0,Group F,"Sapporo Dome, Sapporo",played,True,False
2002_35,,2002,World Cup 2002,Matchday 3,2002-06-12,,Sweden,Argentina,Sweden,Argentina,1.0,1.0,2.0,,,True,0.0,Group F,"Miyagi Stadium, Miyagi",played,True,False
2002_36,,2002,World Cup 2002,Matchday 3,2002-06-12,,Nigeria,England,Nigeria,England,0.0,0.0,0.0,,,True,0.0,Group F,"Nagai Stadium, Osaka",played,True,False
2002_37,,2002,World Cup 2002,Matchday 1,2002-06-03,,Croatia,Mexico,Croatia,Mexico,0.0,1.0,1.0,Mexico,Croatia,False,1.0,Group G,"Niigata Stadium, Niigata",played,True,False
2002_38,,2002,World Cup 2002,Matchday 1,2002-06-03,,Italy,Ecuador,Italy,Ecuador,2.0,0.0,2.0,Italy,Ecuador,False,2.0,Group G,"Sapporo Dome, Sapporo",played,True,False
2002_39,,2002,World Cup 2002,Matchday 2,2002-06-08,,Italy,Croatia,Italy,Croatia,1.0,2.0,3.0,Croatia,Italy,False,1.0,Group G,"Kashima Soccer Stadium, Ibaraki",played,True,False
2002_40,,2002,World Cup 2002,Matchday 2,2002-06-09,,Mexico,Ecuador,Mexico,Ecuador,2.0,1.0,3.0,Mexico,Ecuador,False,1.0,Group G,"Miyagi Stadium, Miyagi",played,True,False
2002_41,,2002,World Cup 2002,Matchday 3,2002-06-13,,Mexico,Italy,Mexico,Italy,1.0,1.0,2.0,,,True,0.0,Group G,"Ōita Stadium, Ōita",played,True,False
2002_42,,2002,World Cup 2002,Matchday 3,2002-06-13,,Ecuador,Croatia,Ecuador,Croatia,1.0,0.0,1.0,Ecuador,Croatia,False,1.0,Group G,"International Stadium Yokohama, Yokohama",played,True,False
2002_43,,2002,World Cup 2002,Matchday 1,2002-06-04,,Japan,Belgium,Japan,Belgium,2.0,2.0,4.0,,,True,0.0,Group H,"Saitama Stadium, Saitama",played,True,False
2002_44,,2002,World Cup 2002,Matchday 1,2002-06-05,,Russia,Tunisia,Russia,Tunisia,2.0,0.0,2.0,Russia,Tunisia,False,2.0,Group H,"Kobe Wing Stadium, Kobe",played,True,False
2002_45,,2002,World Cup 2002,Matchday 2,2002-06-09,,Japan,Russia,Japan,Russia,1.0,0.0,1.0,Japan,Russia,False,1.0,Group H,"International Stadium Yokohama, Yokohama",played,True,False
2002_46,,2002,World Cup 2002,Matchday 2,2002-06-10,,Tunisia,Belgium,Tunisia,Belgium,1.0,1.0,2.0,,,True,0.0,Group H,"Ōita Stadium, Ōita",played,True,False
2002_47,,2002,World Cup 2002,Matchday 3,2002-06-14,,Tunisia,Japan,Tunisia,Japan,0.0,2.0,2.0,Japan,Tunisia,False,2.0,Group H,"Nagai Stadium, Osaka",played,True,False
2002_48,,2002,World Cup 2002,Matchday 3,2002-06-14,,Belgium,Russia,Belgium,Russia,3.0,2.0,5.0,Belgium,Russia,False,1.0,Group H,"Shizuoka Stadium, Shizuoka",played,True,False
2002_49,,2002,World Cup 2002,Round of 16,2002-06-15,,Germany,Paraguay,Germany,Paraguay,1.0,0.0,1.0,Germany,Paraguay,False,1.0,,"Jeju World Cup Stadium, Jeju",played,True,False
2002_50,,2002,World Cup 2002,Round of 16,2002-06-15,,Denmark,England,Denmark,England,0.0,3.0,3.0,England,Denmark,False,3.0,,"Niigata Stadium, Niigata",played,True,False
2002_51,,2002,World Cup 2002,Round of 16,2002-06-16,,Sweden,Senegal,Sweden,Senegal,1.0,2.0,3.0,Senegal,Sweden,False,1.0,,"Ōita Stadium, Ōita",played,True,False
2002_52,,2002,World Cup 2002,Round of 16,2002-06-16,,Spain,Ireland,Spain,Ireland,1.0,1.0,2.0,,,True,0.0,,"Suwon World Cup Stadium, Suwon",played,True,False
2002_53,,2002,World Cup 2002,Round of 16,2002-06-17,,Mexico,USA,Mexico,USA,0.0,2.0,2.0,USA,Mexico,False,2.0,,"Jeonju World Cup Stadium, Jeonju",played,True,False
2002_54,,2002,World Cup 2002,Round of 16,2002-06-17,,Brazil,Belgium,Brazil,Belgium,2.0,0.0,2.0,Brazil,Belgium,False,2.0,,"Kobe Wing Stadium, Kobe",played,True,False
2002_55,,2002,World Cup 2002,Round of 16,2002-06-18,,Japan,Turkey,Japan,Turkey,0.0,1.0,1.0,Turkey,Japan,False,1.0,,"Miyagi Stadium, Miyagi",played,True,False
2002_56,,2002,World Cup 2002,Round of 16,2002-06-18,,South Korea,Italy,South Korea,Italy,2.0,1.0,3.0,South Korea,Italy,False,1.0,,"Daejeon World Cup Stadium, Daejeon",played,True,False
2002_57,,2002,World Cup 2002,Quarter-finals,2002-06-21,,England,Brazil,England,Brazil,1.0,2.0,3.0,Brazil,England,False,1.0,,"Shizuoka Stadium, Shizuoka",played,True,False
2002_58,,2002,World Cup 2002,Quarter-finals,2002-06-21,,Germany,USA,Germany,USA,1.0,0.0,1.0,Germany,USA,False,1.0,,"Munsu Cup Stadium, Ulsan",played,True,False
2002_59,,2002,World Cup 2002,Quarter-finals,2002-06-22,,Spain,South Korea,Spain,South Korea,0.0,0.0,0.0,,,True,0.0,,"Gwangju World Cup Stadium, Gwangju",played,True,False
2002_60,,2002,World Cup 2002,Quarter-finals,2002-06-22,,Senegal,Turkey,Senegal,Turkey,0.0,1.0,1.0,Turkey,Senegal,False,1.0,,"Nagai Stadium, Osaka",played,True,False
2002_61,,2002,World Cup 2002,Semi-finals,2002-06-25,,Germany,South Korea,Germany,South Korea,1.0,0.0,1.0,Germany,South Korea,False,1.0,,"Seoul World Cup Stadium, Seoul",played,True,False
2002_62,,2002,World Cup 2002,Semi-finals,2002-06-26,,Brazil,Turkey,Brazil,Turkey,1.0,0.0,1.0,Brazil,Turkey,False,1.0,,"Saitama Stadium, Saitama",played,True,False
2002_63,,2002,World Cup 2002,Third place play-off,2002-06-29,,South Korea,Turkey,South Korea,Turkey,2.0,3.0,5.0,Turkey,South Korea,False,1.0,,"Daegu World Cup Stadium, Daegu",played,True,False
2002_64,,2002,World Cup 2002,Final,2002-06-30,,Germany,Brazil,Germany,Brazil,0.0,2.0,2.0,Brazil,Germany,False,2.0,,"International Stadium Yokohama, Yokohama",played,True,False
2006_1,,2006,World Cup 2006,Matchday 1,2006-06-09,,Germany,Costa Rica,Germany,Costa Rica,4.0,2.0,6.0,Germany,Costa Rica,False,2.0,Group A,"Allianz Arena, München",played,True,False
2006_2,,2006,World Cup 2006,Matchday 1,2006-06-09,,Poland,Ecuador,Poland,Ecuador,0.0,2.0,2.0,Ecuador,Poland,False,2.0,Group A,"Veltins-Arena, Gelsenkirchen",played,True,False
2006_3,,2006,World Cup 2006,Matchday 6,2006-06-14,,Germany,Poland,Germany,Poland,1.0,0.0,1.0,Germany,Poland,False,1.0,Group A,"Signal Iduna Park, Dortmund",played,True,False
2006_4,,2006,World Cup 2006,Matchday 7,2006-06-15,,Ecuador,Costa Rica,Ecuador,Costa Rica,3.0,0.0,3.0,Ecuador,Costa Rica,False,3.0,Group A,"AOL Arena, Hamburg",played,True,False
2006_5,,2006,World Cup 2006,Matchday 12,2006-06-20,,Ecuador,Germany,Ecuador,Germany,0.0,3.0,3.0,Germany,Ecuador,False,3.0,Group A,"Olympiastadion, Berlin",played,True,False
2006_6,,2006,World Cup 2006,Matchday 12,2006-06-20,,Costa Rica,Poland,Costa Rica,Poland,1.0,2.0,3.0,Poland,Costa Rica,False,1.0,Group A,"AWD-Arena, Hannover",played,True,False
2006_7,,2006,World Cup 2006,Matchday 2,2006-06-10,,England,Paraguay,England,Paraguay,1.0,0.0,1.0,England,Paraguay,False,1.0,Group B,"Commerzbank-Arena, Frankfurt",played,True,False
2006_8,,2006,World Cup 2006,Matchday 2,2006-06-10,,Trinidad and Tobago,Sweden,Trinidad and Tobago,Sweden,0.0,0.0,0.0,,,True,0.0,Group B,"Signal Iduna Park, Dortmund",played,True,False
2006_9,,2006,World Cup 2006,Matchday 7,2006-06-15,,England,Trinidad and Tobago,England,Trinidad and Tobago,2.0,0.0,2.0,England,Trinidad and Tobago,False,2.0,Group B,"Frankenstadion, Nürnberg",played,True,False
2006_10,,2006,World Cup 2006,Matchday 7,2006-06-15,,Sweden,Paraguay,Sweden,Paraguay,1.0,0.0,1.0,Sweden,Paraguay,False,1.0,Group B,"Olympiastadion, Berlin",played,True,False
2006_11,,2006,World Cup 2006,Matchday 12,2006-06-20,,Sweden,England,Sweden,England,2.0,2.0,4.0,,,True,0.0,Group B,"RheinEnergieStadion, Köln",played,True,False
2006_12,,2006,World Cup 2006,Matchday 12,2006-06-20,,Paraguay,Trinidad and Tobago,Paraguay,Trinidad and Tobago,2.0,0.0,2.0,Paraguay,Trinidad and Tobago,False,2.0,Group B,"Fritz-Walter-Stadion, Kaiserslautern",played,True,False
2006_13,,2006,World Cup 2006,Matchday 2,2006-06-10,,Argentina,Côte d'Ivoire,Argentina,Côte d'Ivoire,2.0,1.0,3.0,Argentina,Côte d'Ivoire,False,1.0,Group C,"AOL Arena, Hamburg",played,True,False
2006_14,,2006,World Cup 2006,Matchday 3,2006-06-11,,Serbia and Montenegro,Netherlands,Serbia and Montenegro,Netherlands,0.0,1.0,1.0,Netherlands,Serbia and Montenegro,False,1.0,Group C,"Zentralstadion, Leipzig",played,True,False
2006_15,,2006,World Cup 2006,Matchday 8,2006-06-16,,Argentina,Serbia and Montenegro,Argentina,Serbia and Montenegro,6.0,0.0,6.0,Argentina,Serbia and Montenegro,False,6.0,Group C,"Veltins-Arena, Gelsenkirchen",played,True,False
2006_16,,2006,World Cup 2006,Matchday 8,2006-06-16,,Netherlands,Côte d'Ivoire,Netherlands,Côte d'Ivoire,2.0,1.0,3.0,Netherlands,Côte d'Ivoire,False,1.0,Group C,"Gottlieb-Daimler-Stadion, Stuttgart",played,True,False
2006_17,,2006,World Cup 2006,Matchday 13,2006-06-21,,Netherlands,Argentina,Netherlands,Argentina,0.0,0.0,0.0,,,True,0.0,Group C,"Commerzbank-Arena, Frankfurt",played,True,False
