match_id,year,cup_name,round,date,team,opponent,goals_for,goals_against,goal_difference,is_winner,is_draw,is_loser,match_played
1994_15,1994,World Cup 1994,Matchday 1,1994-06-21,Germany,Spain,1,1,0,False,True,False,True
1994_15,1994,World Cup 1994,Matchday 1,1994-06-21,Spain,Germany,1,1,0,False,True,False,True
1994_16,1994,World Cup 1994,Matchday 2,1994-06-23,South Korea,Bolivia,0,0,0,False,True,False,True
1994_16,1994,World Cup 1994,Matchday 2,1994-06-23,Bolivia,South Korea,0,0,0,False,True,False,True
1994_17,1994,World Cup 1994,Matchday 3,1994-06-27,Bolivia,Spain,1,3,-2,False,False,True,True
1994_17,1994,World Cup 1994,Matchday 3,1994-06-27,Spain,Bolivia,3,1,2,True,False,False,True
1994_18,1994,World Cup 1994,Matchday 3,1994-06-27,Germany,South Korea,3,2,1,True,False,False,True
1994_18,1994,World Cup 1994,Matchday 3,1994-06-27,South Korea,Germany,2,3,-1,False,False,True,True
1994_19,1994,World Cup 1994,Matchday 1,1994-06-21,Argentina,Greece,4,0,4,True,False,False,True
1994_19,1994,World Cup 1994,Matchday 1,1994-06-21,Greece,Argentina,0,4,-4,False,False,True,True
1994_20,1994,World Cup 1994,Matchday 1,1994-06-21,Nigeria,Bulgaria,3,0,3,True,False,False,True
1994_20,1994,World Cup 1994,Matchday 1,1994-06-21,Bulgaria,Nigeria,0,3,-3,False,False,True,True
1994_21,1994,World Cup 1994,Matchday 2,1994-06-25,Argentina,Nigeria,2,1,1,True,False,False,True
1994_21,1994,World Cup 1994,Matchday 2,1994-06-25,Nigeria,Argentina,1,2,-1,False,False,True,True
1994_22,1994,World Cup 1994,Matchday 2,1994-06-26,Greece,Bulgaria,0,4,-4,False,False,True,True
1994_22,1994,World Cup 1994,Matchday 2,1994-06-26,Bulgaria,Greece,4,0,4,True,False,False,True
1994_23,1994,World Cup 1994,Matchday 3,1994-06-30,Greece,Nigeria,0,2,-2,False,False,True,True
1994_23,1994,World Cup 1994,Matchday 3,1994-06-30,Nigeria,Greece,2,0,2,True,False,False,True
1994_24,1994,World Cup 1994,Matchday 3,1994-06-30,Argentina,Bulgaria,0,2,-2,False,False,True,True
1994_24,1994,World Cup 1994,Matchday 3,1994-06-30,Bulgaria,Argentina,2,0,2,True,False,False,True
1994_25,1994,World Cup 1994,Matchday 1,1994-06-18,Italy,Ireland,0,1,-1,False,False,True,True
1994_25,1994,World Cup 1994,Matchday 1,1994-06-18,Ireland,Italy,1,0,1,True,False,False,True
1994_26,1994,World Cup 1994,Matchday 1,1994-06-19,Norway,Mexico,1,0,1,True,False,False,True
1994_26,1994,World Cup 1994,Matchday 1,1994-06-19,Mexico,Norway,0,1,-1,False,False,True,True
1994_27,1994,World Cup 1994,Matchday 2,1994-06-23,Italy,Norway,1,0,1,True,False,False,True
1994_27,1994,World Cup 1994,Matchday 2,1994-06-23,Norway,Italy,0,1,-1,False,False,True,True
1994_28,1994,World Cup 1994,Matchday 2,1994-06-24,Mexico,Ireland,2,1,1,True,False,False,True
1994_28,1994,World Cup 1994,Matchday 2,1994-06-24,Ireland,Mexico,1,2,-1,False,False,True,True
1994_29,1994,World Cup 1994,Matchday 3,1994-06-28,Ireland,Norway,0,0,0,False,True,False,True
1994_29,1994,World Cup 1994,Matchday 3,1994-06-28,Norway,Ireland,0,0,0,False,True,False,True
1994_30,1994,World Cup 1994,Matchday 3,1994-06-28,Italy,Mexico,1,1,0,False,True,False,True
1994_30,1994,World Cup 1994,Matchday 3,1994-06-28,Mexico,Italy,1,1,0,False,True,False,True
1994_31,1994,World Cup 1994,Matchday 1,1994-06-19,Belgium,Morocco,1,0,1,True,False,False,True
1994_31,1994,World Cup 1994,Matchday 1,1994-06-19,Morocco,Belgium,0,1,-1,False,False,True,True
1994_32,1994,World Cup 1994,Matchday 1,1994-06-20,Netherlands,Saudi Arabia,2,1,1,True,False,False,True
1994_32,1994,World Cup 1994,Matchday 1,1994-06-20,Saudi Arabia,Netherlands,1,2,-1,False,False,True,True
1994_33,1994,World Cup 1994,Matchday 2,1994-06-25,Belgium,Netherlands,1,0,1,True,False,False,True
1994_33,1994,World Cup 1994,Matchday 2,1994-06-25,Netherlands,Belgium,0,1,-1,False,False,True,True
1994_34,1994,World Cup 1994,Matchday 2,1994-06-25,Saudi Arabia,Morocco,2,1,1,True,False,False,True
1994_34,1994,World Cup 1994,Matchday 2,1994-06-25,Morocco,Saudi Arabia,1,2,-1,False,False,True,True
1994_35,1994,World Cup 1994,Matchday 3,1994-06-29,Morocco,Netherlands,1,2,-1,False,False,True,True
1994_35,1994,World Cup 1994,Matchday 3,1994-06-29,Netherlands,Morocco,2,1,1,True,False,False,True
1994_36,1994,World Cup 1994,Matchday 3,1994-06-29,Belgium,Saudi Arabia,0,1,-1,False,False,True,True
1994_36,1994,World Cup 1994,Matchday 3,1994-06-29,Saudi Arabia,Belgium,1,0,1,True,False,False,True
1994_37,1994,World Cup 1994,Round of 16,1994-07-02,Germany,Belgium,3,2,1,True,False,False,True
1994_37,1994,World Cup 1994,Round of 16,1994-07-02,Belgium,Germany,2,3,-1,False,False,True,True
1994_38,1994,World Cup 1994,Round of 16,1994-07-02,Spain,Switzerland,3,0,3,True,False,False,True
1994_38,1994,World Cup 1994,Round of 16,1994-07-02,Switzerland,Spain,0,3,-3,False,False,True,True
1994_39,1994,World Cup 1994,Round of 16,1994-07-03,Saudi Arabia,Sweden,1,3,-2,False,False,True,True
1994_39,1994,World Cup 1994,Round of 16,1994-07-03,Sweden,Saudi Arabia,3,1,2,True,False,False,True
1994_40,1994,World Cup 1994,Round of 16,1994-07-03,Romania,Argentina,3,2,1,True,False,False,True
1994_40,1994,World Cup 1994,Round of 16,1994-07-03,Argentina,Romania,2,3,-1,False,False,True,True
1994_41,1994,World Cup 1994,Round of 16,1994-07-04,Netherlands,Ireland,2,0,2,True,False,False,True
1994_41,1994,World Cup 1994,Round of 16,1994-07-04,Ireland,Netherlands,0,2,-2,False,False,True,True
1994_42,1994,World Cup 1994,Round of 16,1994-07-04,Brazil,USA,1,0,1,True,False,False,True
1994_42,1994,World Cup 1994,Round of 16,1994-07-04,USA,Brazil,0,1,-1,False,False,True,True
1994_43,1994,World Cup 1994,Round of 16,1994-07-05,Nigeria,Italy,1,2,-1,False,False,True,True
1994_43,1994,World Cup 1994,Round of 16,1994-07-05,Italy,Nigeria,2,1,1,True,False,False,True
1994_44,1994,World Cup 1994,Round of 16,1994-07-05,Mexico,Bulgaria,1,1,0,False,True,False,True
1994_44,1994,World Cup 1994,Round of 16,1994-07-05,Bulgaria,Mexico,1,1,0,False,True,False,True
1994_45,1994,World Cup 1994,Quarter-finals,1994-07-09,Italy,Spain,2,1,1,True,False,False,True
1994_45,1994,World Cup 1994,Quarter-finals,1994-07-09,Spain,Italy,1,2,-1,False,False,True,True
1994_46,1994,World Cup 1994,Quarter-finals,1994-07-09,Netherlands,Brazil,2,3,-1,False,False,True,True
1994_46,1994,World Cup 1994,Quarter-finals,1994-07-09,Brazil,Netherlands,3,2,1,True,False,False,True
1994_47,1994,World Cup 1994,Quarter-finals,1994-07-10,Bulgaria,Germany,2,1,1,True,False,False,True
1994_47,1994,World Cup 1994,Quarter-finals,1994-07-10,Germany,Bulgaria,1,2,-1,False,False,True,True
1994_48,1994,World Cup 1994,Quarter-finals,1994-07-10,Romania,Sweden,2,2,0,False,True,False,True
1994_48,1994,World Cup 1994,Quarter-finals,1994-07-10,Sweden,Romania,2,2,0,False,True,False,True
1994_49,1994,World Cup 1994,Semi-finals,1994-07-13,Bulgaria,Italy,1,2,-1,False,False,True,True
1994_49,1994,World Cup 1994,Semi-finals,1994-07-13,Italy,Bulgaria,2,1,1,True,False,False,True
1994_50,1994,World Cup 1994,Semi-finals,1994-07-13,Sweden,Brazil,0,1,-1,False,False,True,True
1994_50,1994,World Cup 1994,Semi-finals,1994-07-13,Brazil,Sweden,1,0,1,True,False,False,True
1994_51,1994,World Cup 1994,Third-place match,1994-07-16,Sweden,Bulgaria,4,0,4,True,False,False,True
1994_51,1994,World Cup 1994,Third-place match,1994-07-16,Bulgaria,Sweden,0,4,-4,False,False,True,True
1994_52,1994,World Cup 1994,Final,1994-07-17,Brazil,Italy,0,0,0,False,True,False,True
1994_52,1994,World Cup 1994,Final,1994-07-17,Italy,Brazil,0,0,0,False,True,False,True
1998_1,1998,World Cup 1998,Matchday 1,1998-06-10,Brazil,Scotland,2,1,1,True,False,False,True
1998_1,1998,World Cup 1998,Matchday 1,1998-06-10,Scotland,Brazil,1,2,-1,False,False,True,True
1998_2,1998,World Cup 1998,Matchday 1,1998-06-10,Morocco,Norway,2,2,0,False,True,False,True
1998_2,1998,World Cup 1998,Matchday 1,1998-06-10,Norway,Morocco,2,2,0,False,True,False,True
1998_3,1998,World Cup 1998,Matchday 2,1998-06-16,Scotland,Norway,1,1,0,False,True,False,True
1998_3,1998,World Cup 1998,Matchday 2,1998-06-16,Norway,Scotland,1,1,0,False,True,False,True
1998_4,1998,World Cup 1998,Matchday 2,1998-06-16,Brazil,Morocco,3,0,3,True,False,False,True
1998_4,1998,World Cup 1998,Matchday 2,1998-06-16,Morocco,Brazil,0,3,-3,False,False,True,True
1998_5,1998,World Cup 1998,Matchday 3,1998-06-23,Scotland,Morocco,0,3,-3,False,False,True,True
1998_5,1998,World Cup 1998,Matchday 3,1998-06-23,Morocco,Scotland,3,0,3,True,False,False,True
1998_6,1998,World Cup 1998,Matchday 3,1998-06-23,Brazil,Norway,1,2,-1,False,False,True,True
1998_6,1998,World Cup 1998,Matchday 3,1998-06-23,Norway,Brazil,2,1,1,True,False,False,True
1998_7,1998,World Cup 1998,Matchday 1,1998-06-11,Cameroon,Austria,1,1,0,False,True,False,True
1998_7,1998,World Cup 1998,Matchday 1,1998-06-11,Austria,Cameroon,1,1,0,False,True,False,True
1998_8,1998,World Cup 1998,Matchday 1,1998-06-11,Italy,Chile,2,2,0,False,True,False,True
1998_8,1998,World Cup 1998,Matchday 1,1998-06-11,Chile,Italy,2,2,0,False,True,False,True
1998_9,1998,World Cup 1998,Matchday 2,1998-06-17,Chile,Austria,1,1,0,False,True,False,True
1998_9,1998,World Cup 1998,Matchday 2,1998-06-17,Austria,Chile,1,1,0,False,True,False,True
1998_10,1998,World Cup 1998,Matchday 2,1998-06-17,Italy,Cameroon,3,0,3,True,False,False,True
1998_10,1998,World Cup 1998,Matchday 2,1998-06-17,Cameroon,Italy,0,3,-3,False,False,True,True
1998_11,1998,World Cup 1998,Matchday 3,1998-06-23,Italy,Austria,2,1,1,True,False,False,True
1998_11,1998,World Cup 1998,Matchday 3,1998-06-23,Austria,Italy,1,2,-1,False,False,True,True
1998_12,1998,World Cup 1998,Matchday 3,1998-06-23,Chile,Cameroon,1,1,0,False,True,False,True
1998_12,1998,World Cup 1998,Matchday 3,1998-06-23,Cameroon,Chile,1,1,0,False,True,False,True
1998_13,1998,World Cup 1998,Matchday 1,1998-06-12,Saudi Arabia,Denmark,0,1,-1,False,False,True,True
1998_13,1998,World Cup 1998,Matchday 1,1998-06-12,Denmark,Saudi Arabia,1,0,1,True,False,False,True
1998_14,1998,World Cup 1998,Matchday 1,1998-06-12,France,South Africa,3,0,3,True,False,False,True
1998_14,1998,World Cup 1998,Matchday 1,1998-06-12,South Africa,France,0,3,-3,False,False,True,True
1998_15,1998,World Cup 1998,Matchday 2,1998-06-18,France,Saudi Arabia,4,0,4,True,False,False,True
1998_15,1998,World Cup 1998,Matchday 2,1998-06-18,Saudi Arabia,France,0,4,-4,False,False,True,True
1998_16,1998,World Cup 1998,Matchday 2,1998-06-18,South Africa,Denmark,1,1,0,False,True,False,True
1998_16,1998,World Cup 1998,Matchday 2,1998-06-18,Denmark,South Africa,1,1,0,False,True,False,True
1998_17,1998,World Cup 1998,Matchday 3,1998-06-24,France,Denmark,2,1,1,True,False,False,True
1998_17,1998,World Cup 1998,Matchday 3,1998-06-24,Denmark,France,1,2,-1,False,False,True,True
1998_18,1998,World Cup 1998,Matchday 3,1998-06-24,South Africa,Saudi Arabia,2,2,0,False,True,False,True
1998_18,1998,World Cup 1998,Matchday 3,1998-06-24,Saudi Arabia,South Africa,2,2,0,False,True,False,True
1998_19,1998,World Cup 1998,Matchday 1,1998-06-12,Paraguay,Bulgaria,0,0,0,False,True,False,True
1998_19,1998,World Cup 1998,Matchday 1,1998-06-12,Bulgaria,Paraguay,0,0,0,False,True,False,True
1998_20,1998,World Cup 1998,Matchday 1,1998-06-13,Spain,Nigeria,2,3,-1,False,False,True,True
1998_20,1998,World Cup 1998,Matchday 1,1998-06-13,Nigeria,Spain,3,2,1,True,False,False,True
1998_21,1998,World Cup 1998,Matchday 2,1998-06-19,Nigeria,Bulgaria,1,0,1,True,False,False,True
1998_21,1998,World Cup 1998,Matchday 2,1998-06-19,Bulgaria,Nigeria,0,1,-1,False,False,True,True
1998_22,1998,World Cup 1998,Matchday 2,1998-06-19,Spain,Paraguay,0,0,0,False,True,False,True
1998_22,1998,World Cup 1998,Matchday 2,1998-06-19,Paraguay,Spain,0,0,0,False,True,False,True
1998_23,1998,World Cup 1998,Matchday 3,1998-06-24,Spain,Bulgaria,6,1,5,True,False,False,True
1998_23,1998,World Cup 1998,Matchday 3,1998-06-24,Bulgaria,Spain,1,6,-5,False,False,True,True
1998_24,1998,World Cup 1998,Matchday 3,1998-06-24,Nigeria,Paraguay,1,3,-2,False,False,True,True
1998_24,1998,World Cup 1998,Matchday 3,1998-06-24,Paraguay,Nigeria,3,1,2,True,False,False,True
1998_25,1998,World Cup 1998,Matchday 1,1998-06-13,Netherlands,Belgium,0,0,0,False,True,False,True
1998_25,1998,World Cup 1998,Matchday 1,1998-06-13,Belgium,Netherlands,0,0,0,False,True,False,True
1998_26,1998,World Cup 1998,Matchday 1,1998-06-13,South Korea,Mexico,1,3,-2,False,False,True,True
1998_26,1998,World Cup 1998,Matchday 1,1998-06-13,Mexico,South Korea,3,1,2,True,False,False,True
1998_27,1998,World Cup 1998,Matchday 2,1998-06-20,Netherlands,South Korea,5,0,5,True,False,False,True
1998_27,1998,World Cup 1998,Matchday 2,1998-06-20,South Korea,Netherlands,0,5,-5,False,False,True,True
1998_28,1998,World Cup 1998,Matchday 2,1998-06-20,Belgium,Mexico,2,2,0,False,True,False,True
1998_28,1998,World Cup 1998,Matchday 2,1998-06-20,Mexico,Belgium,2,2,0,False,True,False,True
1998_29,1998,World Cup 1998,Matchday 3,1998-06-25,Belgium,South Korea,1,1,0,False,True,False,True
1998_29,1998,World Cup 1998,Matchday 3,1998-06-25,South Korea,Belgium,1,1,0,False,True,False,True
1998_30,1998,World Cup 1998,Matchday 3,1998-06-25,Netherlands,Mexico,2,2,0,False,True,False,True
1998_30,1998,World Cup 1998,Matchday 3,1998-06-25,Mexico,Netherlands,2,2,0,False,True,False,True
1998_31,1998,World Cup 1998,Matchday 1,1998-06-14,Yugoslavia,Iran,1,0,1,True,False,False,True
1998_31,1998,World Cup 1998,Matchday 1,1998-06-14,Iran,Yugoslavia,0,1,-1,False,False,True,True
1998_32,1998,World Cup 1998,Matchday 1,1998-06-15,Germany,USA,2,0,2,True,False,False,True
1998_32,1998,World Cup 1998,Matchday 1,1998-06-15,USA,Germany,0,2,-2,False,False,True,True
1998_33,1998,World Cup 1998,Matchday 2,1998-06-21,Germany,Yugoslavia,2,2,0,False,True,False,True
1998_33,1998,World Cup 1998,Matchday 2,1998-06-21,Yugoslavia,Germany,2,2,0,False,True,False,True
1998_34,1998,World Cup 1998,Matchday 2,1998-06-21,USA,Iran,1,2,-1,False,False,True,True
1998_34,1998,World Cup 1998,Matchday 2,1998-06-21,Iran,USA,2,1,1,True,False,False,True
1998_35,1998,World Cup 1998,Matchday 3,1998-06-25,Germany,Iran,2,0,2,True,False,False,True
1998_35,1998,World Cup 1998,Matchday 3,1998-06-25,Iran,Germany,0,2,-2,False,False,True,True
1998_36,1998,World Cup 1998,Matchday 3,1998-06-25,USA,Yugoslavia,0,1,-1,False,False,True,True
1998_36,1998,World Cup 1998,Matchday 3,1998-06-25,Yugoslavia,USA,1,0,1,True,False,False,True
1998_37,1998,World Cup 1998,Matchday 1,1998-06-15,Romania,Colombia,1,0,1,True,False,False,True
1998_37,1998,World Cup 1998,Matchday 1,1998-06-15,Colombia,Romania,0,1,-1,False,False,True,True
1998_38,1998,World Cup 1998,Matchday 1,1998-06-15,England,Tunisia,2,0,2,True,False,False,True
1998_38,1998,World Cup 1998,Matchday 1,1998-06-15,Tunisia,England,0,2,-2,False,False,True,True
1998_39,1998,World Cup 1998,Matchday 2,1998-06-22,Colombia,Tunisia,1,0,1,True,False,False,True
1998_39,1998,World Cup 1998,Matchday 2,1998-06-22,Tunisia,Colombia,0,1,-1,False,False,True,True
1998_40,1998,World Cup 1998,Matchday 2,1998-06-22,Romania,England,2,1,1,True,False,False,True
1998_40,1998,World Cup 1998,Matchday 2,1998-06-22,England,Romania,1,2,-1,False,False,True,True
1998_41,1998,World Cup 1998,Matchday 3,1998-06-26,Romania,Tunisia,1,1,0,False,True,False,True
1998_41,1998,World Cup 1998,Matchday 3,1998-06-26,Tunisia,Romania,1,1,0,False,True,False,True
1998_42,1998,World Cup 1998,Matchday 3,1998-06-26,Colombia,England,0,2,-2,False,False,True,True
1998_42,1998,World Cup 1998,Matchday 3,1998-06-26,England,Colombia,2,0,2,True,False,False,True
1998_43,1998,World Cup 1998,Matchday 1,1998-06-14,Jamaica,Croatia,1,3,-2,False,False,True,True
1998_43,1998,World Cup 1998,Matchday 1,1998-06-14,Croatia,Jamaica,3,1,2,True,False,False,True
1998_44,1998,World Cup 1998,Matchday 1,1998-06-14,Argentina,Japan,1,0,1,True,False,False,True
1998_44,1998,World Cup 1998,Matchday 1,1998-06-14,Japan,Argentina,0,1,-1,False,False,True,True
1998_45,1998,World Cup 1998,Matchday 2,1998-06-20,Japan,Croatia,0,1,-1,False,False,True,True
1998_45,1998,World Cup 1998,Matchday 2,1998-06-20,Croatia,Japan,1,0,1,True,False,False,True
1998_46,1998,World Cup 1998,Matchday 2,1998-06-21,Argentina,Jamaica,5,0,5,True,False,False,True
1998_46,1998,World Cup 1998,Matchday 2,1998-06-21,Jamaica,Argentina,0,5,-5,False,False,True,True
1998_47,1998,World Cup 1998,Matchday 3,1998-06-26,Japan,Jamaica,1,2,-1,False,False,True,True
1998_47,1998,World Cup 1998,Matchday 3,1998-06-26,Jamaica,Japan,2,1,1,True,False,False,True
1998_48,1998,World Cup 1998,Matchday 3,1998-06-26,Argentina,Croatia,1,0,1,True,False,False,True
1998_48,1998,World Cup 1998,Matchday 3,1998-06-26,Croatia,Argentina,0,1,-1,False,False,True,True
1998_49,1998,World Cup 1998,Round of 16,1998-06-27,Brazil,Chile,4,1,3,True,False,False,True
1998_49,1998,World Cup 1998,Round of 16,1998-06-27,Chile,Brazil,1,4,-3,False,False,True,True
1998_50,1998,World Cup 1998,Round of 16,1998-06-27,Italy,Norway,1,0,1,True,False,False,True
1998_50,1998,World Cup 1998,Round of 16,1998-06-27,Norway,Italy,0,1,-1,False,False,True,True
1998_51,1998,World Cup 1998,Round of 16,1998-06-28,Nigeria,Denmark,1,4,-3,False,False,True,True
1998_51,1998,World Cup 1998,Round of 16,1998-06-28,Denmark,Nigeria,4,1,3,True,False,False,True
1998_52,1998,World Cup 1998,Round of 16,1998-06-28,France,Paraguay,1,0,1,True,False,False,True
1998_52,1998,World Cup 1998,Round of 16,1998-06-28,Paraguay,France,0,1,-1,False,False,True,True
1998_53,1998,World Cup 1998,Round of 16,1998-06-29,Germany,Mexico,2,1,1,True,False,False,True
1998_53,1998,World Cup 1998,Round of 16,1998-06-29,Mexico,Germany,1,2,-1,False,False,True,True
1998_54,1998,World Cup 1998,Round of 16,1998-06-29,Netherlands,Yugoslavia,2,1,1,True,False,False,True
1998_54,1998,World Cup 1998,Round of 16,1998-06-29,Yugoslavia,Netherlands,1,2,-1,False,False,True,True
1998_55,1998,World Cup 1998,Round of 16,1998-06-30,Argentina,England,2,2,0,False,True,False,True
1998_55,1998,World Cup 1998,Round of 16,1998-06-30,England,Argentina,2,2,0,False,True,False,True
1998_56,1998,World Cup 1998,Round of 16,1998-06-30,Romania,Croatia,0,1,-1,False,False,True,True
1998_56,1998,World Cup 1998,Round of 16,1998-06-30,Croatia,Romania,1,0,1,True,False,False,True
1998_57,1998,World Cup 1998,Quarter-finals,1998-07-03,Italy,France,0,0,0,False,True,False,True
1998_57,1998,World Cup 1998,Quarter-finals,1998-07-03,France,Italy,0,0,0,False,True,False,True
1998_58,1998,World Cup 1998,Quarter-finals,1998-07-03,Brazil,Denmark,3,2,1,True,False,False,True
1998_58,1998,World Cup 1998,Quarter-finals,1998-07-03,Denmark,Brazil,2,3,-1,False,False,True,True
1998_59,1998,World Cup 1998,Quarter-finals,1998-07-04,Germany,Croatia,0,3,-3,False,False,True,True
1998_59,1998,World Cup 1998,Quarter-finals,1998-07-04,Croatia,Germany,3,0,3,True,False,False,True
1998_60,1998,World Cup 1998,Quarter-finals,1998-07-04,Netherlands,Argentina,2,1,1,True,False,False,True
1998_60,1998,World Cup 1998,Quarter-finals,1998-07-04,Argentina,Netherlands,1,2,-1,False,False,True,True
1998_61,1998,World Cup 1998,Semi-finals,1998-07-07,Brazil,Netherlands,1,1,0,False,True,False,True
1998_61,1998,World Cup 1998,Semi-finals,1998-07-07,Netherlands,Brazil,1,1,0,False,True,False,True
1998_62,1998,World Cup 1998,Semi-finals,1998-07-08,France,Croatia,2,1,1,True,False,False,True
1998_62,1998,World Cup 1998,Semi-finals,1998-07-08,Croatia,France,1,2,-1,False,False,True,True
1998_63,1998,World Cup 1998,Third place match,1998-07-11,Netherlands,Croatia,1,2,-1,False,False,True,True
1998_63,1998,World Cup 1998,Third place match,1998-07-11,Croatia,Netherlands,2,1,1,True,False,False,True
1998_64,1998,World Cup 1998,Final,1998-07-12,Brazil,France,0,3,-3,False,False,True,True
1998_64,1998,World Cup 1998,Final,1998-07-12,France,Brazil,3,0,3,True,False,False,True
2002_1,2002,World Cup 2002,Matchday 1,2002-05-31,France,Senegal,0,1,-1,False,False,True,True
2002_1,2002,World Cup 2002,Matchday 1,2002-05-31,Senegal,France,1,0,1,True,False,False,True
2002_2,2002,World Cup 2002,Matchday 1,2002-06-01,Uruguay,Denmark,1,2,-1,False,False,True,True
2002_2,2002,World Cup 2002,Matchday 1,2002-06-01,Denmark,Uruguay,2,1,1,True,False,False,True
2002_3,2002,World Cup 2002,Matchday 2,2002-06-06,France,Uruguay,0,0,0,False,True,False,True
2002_3,2002,World Cup 2002,Matchday 2,2002-06-06,Uruguay,France,0,0,0,False,True,False,True
2002_4,2002,World Cup 2002,Matchday 2,2002-06-06,Denmark,Senegal,1,1,0,False,True,False,True
2002_4,2002,World Cup 2002,Matchday 2,2002-06-06,Senegal,Denmark,1,1,0,False,True,False,True
2002_5,2002,World Cup 2002,Matchday 3,2002-06-11,Denmark,France,2,0,2,True,False,False,True
2002_5,2002,World Cup 2002,Matchday 3,2002-06-11,France,Denmark,0,2,-2,False,False,True,True
2002_6,2002,World Cup 2002,Matchday 3,2002-06-11,Senegal,Uruguay,3,3,0,False,True,False,True
2002_6,2002,World Cup 2002,Matchday 3,2002-06-11,Uruguay,Senegal,3,3,0,False,True,False,True
2002_7,2002,World Cup 2002,Matchday 1,2002-06-02,Paraguay,South Africa,2,2,0,False,True,False,True
2002_7,2002,World Cup 2002,Matchday 1,2002-06-02,South Africa,Paraguay,2,2,0,False,True,False,True
2002_8,2002,World Cup 2002,Matchday 1,2002-06-02,Spain,Slovenia,3,1,2,True,False,False,True
2002_8,2002,World Cup 2002,Matchday 1,2002-06-02,Slovenia,Spain,1,3,-2,False,False,True,True
2002_9,2002,World Cup 2002,Matchday 2,2002-06-07,Spain,Paraguay,3,1,2,True,False,False,True
2002_9,2002,World Cup 2002,Matchday 2,2002-06-07,Paraguay,Spain,1,3,-2,False,False,True,True
2002_10,2002,World Cup 2002,Matchday 2,2002-06-08,South Africa,Slovenia,1,0,1,True,False,False,True
2002_10,2002,World Cup 2002,Matchday 2,2002-06-08,Slovenia,South Africa,0,1,-1,False,False,True,True
2002_11,2002,World Cup 2002,Matchday 3,2002-06-12,South Africa,Spain,2,3,-1,False,False,True,True
2002_11,2002,World Cup 2002,Matchday 3,2002-06-12,Spain,South Africa,3,2,1,True,False,False,True
2002_12,2002,World Cup 2002,Matchday 3,2002-06-12,Slovenia,Paraguay,1,3,-2,False,False,True,True
2002_12,2002,World Cup 2002,Matchday 3,2002-06-12,Paraguay,Slovenia,3,1,2,True,False,False,True
2002_13,2002,World Cup 2002,Matchday 1,2002-06-03,Brazil,Turkey,2,1,1,True,False,False,True
2002_13,2002,World Cup 2002,Matchday 1,2002-06-03,Turkey,Brazil,1,2,-1,False,False,True,True
2002_14,2002,World Cup 2002,Matchday 1,2002-06-04,China,Costa Rica,0,2,-2,False,False,True,True
2002_14,2002,World Cup 2002,Matchday 1,2002-06-04,Costa Rica,China,2,0,2,True,False,False,True
2002_15,2002,World Cup 2002,Matchday 2,2002-06-08,Brazil,China,4,0,4,True,False,False,True
2002_15,2002,World Cup 2002,Matchday 2,2002-06-08,China,Brazil,0,4,-4,False,False,True,True
2002_16,2002,World Cup 2002,Matchday 2,2002-06-09,Costa Rica,Turkey,1,1,0,False,True,False,True
2002_16,2002,World Cup 2002,Matchday 2,2002-06-09,Turkey,Costa Rica,1,1,0,False,True,False,True
2002_17,2002,World Cup 2002,Matchday 3,2002-06-13,Costa Rica,Brazil,2,5,-3,False,False,True,True
2002_17,2002,World Cup 2002,Matchday 3,2002-06-13,Brazil,Costa Rica,5,2,3,True,False,False,True
2002_18,2002,World Cup 2002,Matchday 3,2002-06-13,Turkey,China,3,0,3,True,False,False,True
2002_18,2002,World Cup 2002,Matchday 3,2002-06-13,China,Turkey,0,3,-3,False,False,True,True
2002_19,2002,World Cup 2002,Matchday 1,2002-06-04,South Korea,Poland,2,0,2,True,False,False,True
2002_19,2002,World Cup 2002,Matchday 1,2002-06-04,Poland,South Korea,0,2,-2,False,False,True,True
2002_20,2002,World Cup 2002,Matchday 1,2002-06-05,USA,Portugal,3,2,1,True,False,False,True
2002_20,2002,World Cup 2002,Matchday 1,2002-06-05,Portugal,USA,2,3,-1,False,False,True,True
2002_21,2002,World Cup 2002,Matchday 2,2002-06-10,South Korea,USA,1,1,0,False,True,False,True
2002_21,2002,World Cup 2002,Matchday 2,2002-06-10,USA,South Korea,1,1,0,False,True,False,True
2002_22,2002,World Cup 2002,Matchday 2,2002-06-10,Portugal,Poland,4,0,4,True,False,False,True
2002_22,2002,World Cup 2002,Matchday 2,2002-06-10,Poland,Portugal,0,4,-4,False,False,True,True
2002_23,2002,World Cup 2002,Matchday 3,2002-06-14,Portugal,South Korea,0,1,-1,False,False,True,True
2002_23,2002,World Cup 2002,Matchday 3,2002-06-14,South Korea,Portugal,1,0,1,True,False,False,True
2002_24,2002,World Cup 2002,Matchday 3,2002-06-14,Poland,USA,3,1,2,True,False,False,True
2002_24,2002,World Cup 2002,Matchday 3,2002-06-14,USA,Poland,1,3,-2,False,False,True,True
2002_25,2002,World Cup 2002,Matchday 1,2002-06-01,Ireland,Cameroon,1,1,0,False,True,False,True
2002_25,2002,World Cup 2002,Matchday 1,2002-06-01,Cameroon,Ireland,1,1,0,False,True,False,True
2002_26,2002,World Cup 2002,Matchday 1,2002-06-01,Germany,Saudi Arabia,8,0,8,True,False,False,True
2002_26,2002,World Cup 2002,Matchday 1,2002-06-01,Saudi Arabia,Germany,0,8,-8,False,False,True,True
2002_27,2002,World Cup 2002,Matchday 1,2002-06-05,Germany,Ireland,1,1,0,False,True,False,True
