match_id,year,cup_name,round,date,team1,team2,team1_score,team2_score,team1_ht_score,team2_ht_score,group,ground
1986_21,1986,World Cup 1986,Matchday 2,1986-06-06,Brazil,Algeria,1.0,0.0,,,Group D,"Estadio Jalisco, Guadalajara"
1986_22,1986,World Cup 1986,Matchday 2,1986-06-07,Northern Ireland,Spain,1.0,2.0,,,Group D,"Estadio Tres de Marzo, Guadalajara"
1986_23,1986,World Cup 1986,Matchday 3,1986-06-12,Northern Ireland,Brazil,0.0,3.0,,,Group D,"Estadio Jalisco, Guadalajara"
1986_24,1986,World Cup 1986,Matchday 3,1986-06-12,Algeria,Spain,0.0,3.0,,,Group D,"Estadio Tecnológico, Monterrey"
1986_25,1986,World Cup 1986,Matchday 1,1986-06-04,Uruguay,West Germany,1.0,1.0,,,Group E,"Estadio La Corregidora, Querétaro"
1986_26,1986,World Cup 1986,Matchday 1,1986-06-04,Scotland,Denmark,0.0,1.0,,,Group E,"Estadio Neza 86, Nezahualcóyotl"
1986_27,1986,World Cup 1986,Matchday 2,1986-06-08,West Germany,Scotland,2.0,1.0,,,Group E,"Estadio La Corregidora, Querétaro"
1986_28,1986,World Cup 1986,Matchday 2,1986-06-08,Denmark,Uruguay,6.0,1.0,,,Group E,"Estadio Neza 86, Nezahualcóyotl"
1986_29,1986,World Cup 1986,Matchday 3,1986-06-13,Denmark,West Germany,2.0,0.0,,,Group E,"Estadio La Corregidora, Querétaro"
1986_30,1986,World Cup 1986,Matchday 3,1986-06-13,Scotland,Uruguay,0.0,0.0,,,Group E,"Estadio Neza 86, Nezahualcóyotl"
1986_31,1986,World Cup 1986,Matchday 1,1986-06-02,Morocco,Poland,0.0,0.0,,,Group F,"Estadio Universitario, Monterrey"
1986_32,1986,World Cup 1986,Matchday 1,1986-06-03,Portugal,England,1.0,0.0,,,Group F,"Estadio Tecnológico, Monterrey"
1986_33,1986,World Cup 1986,Matchday 2,1986-06-06,England,Morocco,0.0,0.0,,,Group F,"Estadio Tecnológico, Monterrey"
1986_34,1986,World Cup 1986,Matchday 2,1986-06-07,Poland,Portugal,1.0,0.0,,,Group F,"Estadio Universitario, Monterrey"
1986_35,1986,World Cup 1986,Matchday 3,1986-06-11,Portugal,Morocco,1.0,3.0,,,Group F,"Estadio Tres de Marzo, Guadalajara"
1986_36,1986,World Cup 1986,Matchday 3,1986-06-11,England,Poland,3.0,0.0,,,Group F,"Estadio Tecnológico, Monterrey"
1986_37,1986,World Cup 1986,Round of 16,1986-06-15,Mexico,Bulgaria,2.0,0.0,,,,"Estadio Azteca, Mexico City"
1986_38,1986,World Cup 1986,Round of 16,1986-06-15,Soviet Union,Belgium,2.0,2.0,,,,"Estadio Nou Camp, León"
1986_39,1986,World Cup 1986,Round of 16,1986-06-16,Argentina,Uruguay,1.0,0.0,,,,"Estadio Cuauhtémoc, Puebla"
1986_40,1986,World Cup 1986,Round of 16,1986-06-16,Brazil,Poland,4.0,0.0,,,,"Estadio Jalisco, Guadalajara"
1986_41,1986,World Cup 1986,Round of 16,1986-06-17,Italy,France,0.0,2.0,,,,"Estadio Olímpico Universitario, Mexico City"
1986_42,1986,World Cup 1986,Round of 16,1986-06-17,Morocco,West Germany,0.0,1.0,,,,"Estadio Universitario, Monterrey"
1986_43,1986,World Cup 1986,Round of 16,1986-06-18,England,Paraguay,3.0,0.0,,,,"Estadio Azteca, Mexico City"
1986_44,1986,World Cup 1986,Round of 16,1986-06-18,Denmark,Spain,1.0,5.0,,,,"Estadio La Corregidora, Querétaro"
1986_45,1986,World Cup 1986,Quarter-finals,1986-06-21,Brazil,France,1.0,1.0,,,,"Estadio Jalisco, Guadalajara"
1986_46,1986,World Cup 1986,Quarter-finals,1986-06-21,West Germany,Mexico,0.0,0.0,,,,"Estadio Universitario, Monterrey"
1986_47,1986,World Cup 1986,Quarter-finals,1986-06-22,Spain,Belgium,1.0,1.0,,,,"Estadio Cuauhtémoc, Puebla"
1986_48,1986,World Cup 1986,Quarter-finals,1986-06-22,Argentina,England,2.0,1.0,,,,"Estadio Azteca, Mexico City"
1986_49,1986,World Cup 1986,Semi-finals,1986-06-25,Argentina,Belgium,2.0,0.0,,,,"Estadio Azteca, Mexico City"
1986_50,1986,World Cup 1986,Semi-finals,1986-06-25,France,West Germany,0.0,2.0,,,,"Estadio Jalisco, Guadalajara"
1986_51,1986,World Cup 1986,Third place match,1986-06-28,France,Belgium,2.0,2.0,,,,"Estadio Cuauhtémoc, Puebla"
1986_52,1986,World Cup 1986,Final,1986-06-29,Argentina,West Germany,3.0,2.0,,,,"Estadio Azteca, Mexico City"
1990_1,1990,World Cup 1990,Matchday 1,1990-06-09,Italy,Austria,1.0,0.0,,,Group A,"Stadio Olimpico, Rome"
1990_2,1990,World Cup 1990,Matchday 1,1990-06-10,United States,Czechoslovakia,1.0,5.0,,,Group A,"Stadio Comunale, Florence"
1990_3,1990,World Cup 1990,Matchday 2,1990-06-14,Italy,United States,1.0,0.0,,,Group A,"Stadio Olimpico, Rome"
1990_4,1990,World Cup 1990,Matchday 2,1990-06-15,Austria,Czechoslovakia,0.0,1.0,,,Group A,"Stadio Comunale, Florence"
1990_5,1990,World Cup 1990,Matchday 3,1990-06-19,Italy,Czechoslovakia,2.0,0.0,,,Group A,"Stadio Olimpico, Rome"
1990_6,1990,World Cup 1990,Matchday 3,1990-06-19,Austria,United States,2.0,1.0,,,Group A,"Stadio Comunale, Florence"
1990_7,1990,World Cup 1990,Matchday 1,1990-06-08,Argentina,Cameroon,0.0,1.0,,,Group B,"San Siro, Milan"
1990_8,1990,World Cup 1990,Matchday 1,1990-06-09,Soviet Union,Romania,0.0,2.0,,,Group B,"Stadio San Nicola, Bari"
1990_9,1990,World Cup 1990,Matchday 1,1990-06-13,Argentina,Soviet Union,2.0,0.0,,,Group B,"Stadio San Paolo, Naples"
1990_10,1990,World Cup 1990,Matchday 2,1990-06-14,Cameroon,Romania,2.0,1.0,,,Group B,"Stadio San Nicola, Bari"
1990_11,1990,World Cup 1990,Matchday 3,1990-06-18,Argentina,Romania,1.0,1.0,,,Group B,"Stadio San Paolo, Naples"
1990_12,1990,World Cup 1990,Matchday 3,1990-06-18,Cameroon,Soviet Union,0.0,4.0,,,Group B,"Stadio San Nicola, Bari"
1990_13,1990,World Cup 1990,Matchday 1,1990-06-10,Brazil,Sweden,2.0,1.0,,,Group C,"Stadio Delle Alpi, Turin"
1990_14,1990,World Cup 1990,Matchday 1,1990-06-11,Costa Rica,Scotland,1.0,0.0,,,Group C,"Stadio Luigi Ferraris, Genoa"
1990_15,1990,World Cup 1990,Matchday 2,1990-06-16,Brazil,Costa Rica,1.0,0.0,,,Group C,"Stadio Delle Alpi, Turin"
1990_16,1990,World Cup 1990,Matchday 2,1990-06-16,Sweden,Scotland,1.0,2.0,,,Group C,"Stadio Luigi Ferraris, Genoa"
1990_17,1990,World Cup 1990,Matchday 3,1990-06-20,Brazil,Scotland,1.0,0.0,,,Group C,"Stadio Delle Alpi, Turin"
1990_18,1990,World Cup 1990,Matchday 3,1990-06-20,Sweden,Costa Rica,1.0,2.0,,,Group C,"Stadio Luigi Ferraris, Genoa"
1990_19,1990,World Cup 1990,Matchday 1,1990-06-09,United Arab Emirates,Colombia,0.0,2.0,,,Group D,"Stadio Renato Dall'Ara, Bologna"
1990_20,1990,World Cup 1990,Matchday 1,1990-06-10,West Germany,Yugoslavia,4.0,1.0,,,Group D,"San Siro, Milan"
1990_21,1990,World Cup 1990,Matchday 2,1990-06-14,Yugoslavia,Colombia,1.0,0.0,,,Group D,"Stadio Renato Dall'Ara, Bologna"
1990_22,1990,World Cup 1990,Matchday 2,1990-06-15,West Germany,United Arab Emirates,5.0,1.0,,,Group D,"San Siro, Milan"
1990_23,1990,World Cup 1990,Matchday 3,1990-06-19,West Germany,Colombia,1.0,1.0,,,Group D,"San Siro, Milan"
1990_24,1990,World Cup 1990,Matchday 3,1990-06-19,Yugoslavia,United Arab Emirates,4.0,1.0,,,Group D,"Stadio Renato Dall'Ara, Bologna"
1990_25,1990,World Cup 1990,Matchday 1,1990-06-12,Belgium,South Korea,2.0,0.0,,,Group E,"Stadio Marc'Antonio Bentegodi, Verona"
1990_26,1990,World Cup 1990,Matchday 1,1990-06-13,Uruguay,Spain,0.0,0.0,,,Group E,"Stadio Friuli, Udine"
1990_27,1990,World Cup 1990,Matchday 2,1990-06-17,Belgium,Uruguay,3.0,1.0,,,Group E,"Stadio Marc'Antonio Bentegodi, Verona"
1990_28,1990,World Cup 1990,Matchday 2,1990-06-17,South Korea,Spain,1.0,3.0,,,Group E,"Stadio Friuli, Udine"
1990_29,1990,World Cup 1990,Matchday 3,1990-06-21,Belgium,Spain,1.0,2.0,,,Group E,"Stadio Marc'Antonio Bentegodi, Verona"
1990_30,1990,World Cup 1990,Matchday 3,1990-06-21,South Korea,Uruguay,0.0,1.0,,,Group E,"Stadio Friuli, Udine"
1990_31,1990,World Cup 1990,Matchday 1,1990-06-11,England,Ireland,1.0,1.0,,,Group F,"Stadio Sant'Elia, Cagliari"
1990_32,1990,World Cup 1990,Matchday 1,1990-06-12,Netherlands,Egypt,1.0,1.0,,,Group F,"Stadio La Favorita, Palermo"
1990_33,1990,World Cup 1990,Matchday 2,1990-06-16,England,Netherlands,0.0,0.0,,,Group F,"Stadio Sant'Elia, Cagliari"
1990_34,1990,World Cup 1990,Matchday 2,1990-06-17,Ireland,Egypt,0.0,0.0,,,Group F,"Stadio La Favorita, Palermo"
1990_35,1990,World Cup 1990,Matchday 3,1990-06-21,England,Egypt,1.0,0.0,,,Group F,"Stadio Sant'Elia, Cagliari"
1990_36,1990,World Cup 1990,Matchday 3,1990-06-21,Ireland,Netherlands,1.0,1.0,,,Group F,"Stadio La Favorita, Palermo"
1990_37,1990,World Cup 1990,Round of 16,1990-06-23,Cameroon,Colombia,0.0,0.0,,,,"Stadio San Paolo, Naples"
1990_38,1990,World Cup 1990,Round of 16,1990-06-23,Czechoslovakia,Costa Rica,4.0,1.0,,,,"Stadio San Nicola, Bari"
1990_39,1990,World Cup 1990,Round of 16,1990-06-24,Brazil,Argentina,0.0,1.0,,,,"Stadio Delle Alpi, Turin"
1990_40,1990,World Cup 1990,Round of 16,1990-06-24,West Germany,Netherlands,2.0,1.0,,,,"San Siro, Milan"
1990_41,1990,World Cup 1990,Round of 16,1990-06-25,Ireland,Romania,0.0,0.0,,,,"Stadio Luigi Ferraris, Genoa"
1990_42,1990,World Cup 1990,Round of 16,1990-06-25,Italy,Uruguay,2.0,0.0,,,,"Stadio Olimpico, Rome"
1990_43,1990,World Cup 1990,Round of 16,1990-06-26,Spain,Yugoslavia,1.0,1.0,,,,"Stadio Marc'Antonio Bentegodi, Verona"
1990_44,1990,World Cup 1990,Round of 16,1990-06-26,England,Belgium,0.0,0.0,,,,"Stadio Renato Dall'Ara, Bologna"
1990_45,1990,World Cup 1990,Quarter-finals,1990-06-30,Yugoslavia,Argentina,0.0,0.0,,,,"Stadio Artemio Franchi, Florence"
1990_46,1990,World Cup 1990,Quarter-finals,1990-06-30,Italy,Ireland,1.0,0.0,,,,"Stadio Olimpico, Rome"
1990_47,1990,World Cup 1990,Quarter-finals,1990-07-01,West Germany,Czechoslovakia,1.0,0.0,,,,"San Siro, Milan"
1990_48,1990,World Cup 1990,Quarter-finals,1990-07-01,England,Cameroon,2.0,2.0,,,,"Stadio San Paolo, Naples"
1990_49,1990,World Cup 1990,Semi-finals,1990-07-03,Italy,Argentina,1.0,1.0,,,,"Stadio San Paolo, Naples"
1990_50,1990,World Cup 1990,Semi-finals,1990-07-04,West Germany,England,1.0,1.0,,,,"Stadio delle Alpi, Turin"
1990_51,1990,World Cup 1990,Third place match,1990-07-07,Italy,England,2.0,1.0,,,,"Stadio San Nicola, Bari"
1990_52,1990,World Cup 1990,Final,1990-07-08,West Germany,Argentina,1.0,0.0,,,,"Stadio Olimpico, Rome"
1994_1,1994,World Cup 1994,Matchday 1,1994-06-18,USA,Switzerland,1.0,1.0,,,Group A,"Pontiac Silverdome, Pontiac"
1994_2,1994,World Cup 1994,Matchday 1,1994-06-18,Colombia,Romania,1.0,3.0,,,Group A,"Rose Bowl, Pasadena"
1994_3,1994,World Cup 1994,Matchday 2,1994-06-22,Romania,Switzerland,1.0,4.0,,,Group A,"Pontiac Silverdome, Pontiac"
1994_4,1994,World Cup 1994,Matchday 2,1994-06-22,USA,Colombia,2.0,1.0,,,Group A,"Rose Bowl, Pasadena"
1994_5,1994,World Cup 1994,Matchday 2,1994-06-26,USA,Romania,0.0,1.0,,,Group A,"Rose Bowl, Pasadena"
1994_6,1994,World Cup 1994,Matchday 2,1994-06-26,Switzerland,Colombia,0.0,2.0,,,Group A,"Stanford Stadium, Stanford"
1994_7,1994,World Cup 1994,Matchday 1,1994-06-19,Cameroon,Sweden,2.0,2.0,,,Group B,"Rose Bowl, Pasadena"
1994_8,1994,World Cup 1994,Matchday 1,1994-06-20,Brazil,Russia,2.0,0.0,,,Group B,"Stanford Stadium, Stanford"
1994_9,1994,World Cup 1994,Matchday 2,1994-06-24,Brazil,Cameroon,3.0,0.0,,,Group B,"Stanford Stadium, Stanford"
1994_10,1994,World Cup 1994,Matchday 2,1994-06-24,Sweden,Russia,3.0,1.0,,,Group B,"Pontiac Silverdome, Pontiac"
1994_11,1994,World Cup 1994,Matchday 3,1994-06-28,Russia,Cameroon,6.0,1.0,,,Group B,"Stanford Stadium, Stanford"
1994_12,1994,World Cup 1994,Matchday 3,1994-06-28,Brazil,Sweden,1.0,1.0,,,Group B,"Pontiac Silverdome, Pontiac"
1994_13,1994,World Cup 1994,Matchday 1,1994-06-17,Germany,Bolivia,1.0,0.0,,,Group C,"Soldier Field, Chicago"
1994_14,1994,World Cup 1994,Matchday 1,1994-06-17,Spain,South Korea,2.0,2.0,,,Group C,"Cotton Bowl, Dallas"
1994_15,1994,World Cup 1994,Matchday 1,1994-06-21,Germany,Spain,1.0,1.0,,,Group C,"Soldier Field, Chicago"
1994_16,1994,World Cup 1994,Matchday 2,1994-06-23,South Korea,Bolivia,0.0,0.0,,,Group C,"Foxboro Stadium, Foxborough"
1994_17,1994,World Cup 1994,Matchday 3,1994-06-27,Bolivia,Spain,1.0,3.0,,,Group C,"Soldier Field, Chicago"
1994_18,1994,World Cup 1994,Matchday 3,1994-06-27,Germany,South Korea,3.0,2.0,,,Group C,"Cotton Bowl, Dallas"
1994_19,1994,World Cup 1994,Matchday 1,1994-06-21,Argentina,Greece,4.0,0.0,,,Group D,"Foxboro Stadium, Foxborough"
1994_20,1994,World Cup 1994,Matchday 1,1994-06-21,Nigeria,Bulgaria,3.0,0.0,,,Group D,"Cotton Bowl, Dallas"
1994_21,1994,World Cup 1994,Matchday 2,1994-06-25,Argentina,Nigeria,2.0,1.0,,,Group D,"Foxboro Stadium, Foxborough"
1994_22,1994,World Cup 1994,Matchday 2,1994-06-26,Greece,Bulgaria,0.0,4.0,,,Group D,"Soldier Field, Chicago"
1994_23,1994,World Cup 1994,Matchday 3,1994-06-30,Greece,Nigeria,0.0,2.0,,,Group D,"Foxboro Stadium, Foxborough"
1994_24,1994,World Cup 1994,Matchday 3,1994-06-30,Argentina,Bulgaria,0.0,2.0,,,Group D,"Cotton Bowl, Dallas"
1994_25,1994,World Cup 1994,Matchday 1,1994-06-18,Italy,Ireland,0.0,1.0,,,Group E,"Giants Stadium, East Rutherford"
1994_26,1994,World Cup 1994,Matchday 1,1994-06-19,Norway,Mexico,1.0,0.0,,,Group E,"RFK Stadium, Washington"
1994_27,1994,World Cup 1994,Matchday 2,1994-06-23,Italy,Norway,1.0,0.0,,,Group E,"Giants Stadium, East Rutherford"
1994_28,1994,World Cup 1994,Matchday 2,1994-06-24,Mexico,Ireland,2.0,1.0,,,Group E,"Citrus Bowl, Orlando"
1994_29,1994,World Cup 1994,Matchday 3,1994-06-28,Ireland,Norway,0.0,0.0,,,Group E,"Giants Stadium, East Rutherford"
1994_30,1994,World Cup 1994,Matchday 3,1994-06-28,Italy,Mexico,1.0,1.0,,,Group E,"RFK Stadium, Washington"
1994_31,1994,World Cup 1994,Matchday 1,1994-06-19,Belgium,Morocco,1.0,0.0,,,Group F,"Citrus Bowl, Orlando"
1994_32,1994,World Cup 1994,Matchday 1,1994-06-20,Netherlands,Saudi Arabia,2.0,1.0,,,Group F,"RFK Stadium, Washington"
1994_33,1994,World Cup 1994,Matchday 2,1994-06-25,Belgium,Netherlands,1.0,0.0,,,Group F,"Citrus Bowl, Orlando"
1994_34,1994,World Cup 1994,Matchday 2,1994-06-25,Saudi Arabia,Morocco,2.0,1.0,,,Group F,"Giants Stadium, East Rutherford"
1994_35,1994,World Cup 1994,Matchday 3,1994-06-29,Morocco,Netherlands,1.0,2.0,,,Group F,"Citrus Bowl, Orlando"
1994_36,1994,World Cup 1994,Matchday 3,1994-06-29,Belgium,Saudi Arabia,0.0,1.0,,,Group F,"RFK Stadium, Washington"
1994_37,1994,World Cup 1994,Round of 16,1994-07-02,Germany,Belgium,3.0,2.0,,,,"Soldier Field, Chicago"
1994_38,1994,World Cup 1994,Round of 16,1994-07-02,Spain,Switzerland,3.0,0.0,,,,"RFK Stadium, Washington"
1994_39,1994,World Cup 1994,Round of 16,1994-07-03,Saudi Arabia,Sweden,1.0,3.0,,,,"Cotton Bowl, Dallas"
1994_40,1994,World Cup 1994,Round of 16,1994-07-03,Romania,Argentina,3.0,2.0,,,,"Rose Bowl, Pasadena"
1994_41,1994,World Cup 1994,Round of 16,1994-07-04,Netherlands,Ireland,2.0,0.0,,,,"Citrus Bowl, Orlando"
1994_42,1994,World Cup 1994,Round of 16,1994-07-04,Brazil,USA,1.0,0.0,,,,"Stanford Stadium, Stanford"
1994_43,1994,World Cup 1994,Round of 16,1994-07-05,Nigeria,Italy,1.0,1.0,,,,"Foxboro Stadium, Foxborough"
1994_44,1994,World Cup 1994,Round of 16,1994-07-05,Mexico,Bulgaria,1.0,1.0,,,,"Giants Stadium, East Rutherford"
1994_45,1994,World Cup 1994,Quarter-finals,1994-07-09,Italy,Spain,2.0,1.0,,,,"Foxboro Stadium, Foxborough"
1994_46,1994,World Cup 1994,Quarter-finals,1994-07-09,Netherlands,Brazil,2.0,3.0,,,,"Cotton Bowl, Dallas"
1994_47,1994,World Cup 1994,Quarter-finals,1994-07-10,Bulgaria,Germany,2.0,1.0,,,,"Giants Stadium, East Rutherford"
1994_48,1994,World Cup 1994,Quarter-finals,1994-07-10,Romania,Sweden,1.0,1.0,,,,"Stanford Stadium, Stanford"
1994_49,1994,World Cup 1994,Semi-finals,1994-07-13,Bulgaria,Italy,1.0,2.0,,,,"Giants Stadium, East Rutherford"
1994_50,1994,World Cup 1994,Semi-finals,1994-07-13,Sweden,Brazil,0.0,1.0,,,,"Rose Bowl, Pasadena"
1994_51,1994,World Cup 1994,Third-place match,1994-07-16,Sweden,Bulgaria,4.0,0.0,,,,"Rose Bowl, Pasadena"
1994_52,1994,World Cup 1994,Final,1994-07-17,Brazil,Italy,0.0,0.0,,,,"Rose Bowl, Pasadena"
1998_1,1998,World Cup 1998,Matchday 1,1998-06-10,Brazil,Scotland,2.0,1.0,,,Group A,"Stade de France, Saint-Denis"
1998_2,1998,World Cup 1998,Matchday 1,1998-06-10,Morocco,Norway,2.0,2.0,,,Group A,"Stade de la Mosson, Montpellier"
1998_3,1998,World Cup 1998,Matchday 2,1998-06-16,Scotland,Norway,1.0,1.0,,,Group A,"Parc Lescure, Bordeaux"
1998_4,1998,World Cup 1998,Matchday 2,1998-06-16,Brazil,Morocco,3.0,0.0,,,Group A,"Stade de la Beaujoire, Nantes"
1998_5,1998,World Cup 1998,Matchday 3,1998-06-23,Scotland,Morocco,0.0,3.0,,,Group A,"Stade Geoffroy-Guichard, Saint-Étienne"
1998_6,1998,World Cup 1998,Matchday 3,1998-06-23,Brazil,Norway,1.0,2.0,,,Group A,"Stade Vélodrome, Marseille"
1998_7,1998,World Cup 1998,Matchday 1,1998-06-11,Cameroon,Austria,1.0,1.0,,,Group B,"Stade de Toulouse, Toulouse"
1998_8,1998,World Cup 1998,Matchday 1,1998-06-11,Italy,Chile,2.0,2.0,,,Group B,"Parc Lescure, Bordeaux"
1998_9,1998,World Cup 1998,Matchday 2,1998-06-17,Chile,Austria,1.0,1.0,,,Group B,"Stade Geoffroy-Guichard, Saint-Étienne"
1998_10,1998,World Cup 1998,Matchday 2,1998-06-17,Italy,Cameroon,3.0,0.0,,,Group B,"Stade de la Mosson, Montpellier"
1998_11,1998,World Cup 1998,Matchday 3,1998-06-23,Italy,Austria,2.0,1.0,,,Group B,"Stade de France, Saint-Denis"
1998_12,1998,World Cup 1998,Matchday 3,1998-06-23,Chile,Cameroon,1.0,1.0,,,Group B,"Stade de la Beaujoire, Nantes"
1998_13,1998,World Cup 1998,Matchday 1,1998-06-12,Saudi Arabia,Denmark,0.0,1.0,,,Group C,"Stade Félix Bollaert, Lens"
1998_14,1998,World Cup 1998,Matchday 1,1998-06-12,France,South Africa,3.0,0.0,,,Group C,"Stade Vélodrome, Marseille"
1998_15,1998,World Cup 1998,Matchday 2,1998-06-18,France,Saudi Arabia,4.0,0.0,,,Group C,"Stade de France, Saint-Denis"
1998_16,1998,World Cup 1998,Matchday 2,1998-06-18,South Africa,Denmark,1.0,1.0,,,Group C,"Stade de Toulouse, Toulouse"
1998_17,1998,World Cup 1998,Matchday 3,1998-06-24,France,Denmark,2.0,1.0,,,Group C,"Stade Gerland, Lyon"
1998_18,1998,World Cup 1998,Matchday 3,1998-06-24,South Africa,Saudi Arabia,2.0,2.0,,,Group C,"Parc Lescure, Bordeaux"
1998_19,1998,World Cup 1998,Matchday 1,1998-06-12,Paraguay,Bulgaria,0.0,0.0,,,Group D,"Stade de la Mosson, Montpellier"
1998_20,1998,World Cup 1998,Matchday 1,1998-06-13,Spain,Nigeria,2.0,3.0,,,Group D,"Stade de la Beaujoire, Nantes"
1998_21,1998,World Cup 1998,Matchday 2,1998-06-19,Nigeria,Bulgaria,1.0,0.0,,,Group D,"Parc des Princes, Paris"
1998_22,1998,World Cup 1998,Matchday 2,1998-06-19,Spain,Paraguay,0.0,0.0,,,Group D,"Stade Geoffroy-Guichard, Saint-Étienne"
1998_23,1998,World Cup 1998,Matchday 3,1998-06-24,Spain,Bulgaria,6.0,1.0,,,Group D,"Stade Félix Bollaert, Lens"
1998_24,1998,World Cup 1998,Matchday 3,1998-06-24,Nigeria,Paraguay,1.0,3.0,,,Group D,"Stade de Toulouse, Toulouse"
1998_25,1998,World Cup 1998,Matchday 1,1998-06-13,Netherlands,Belgium,0.0,0.0,,,Group E,"Stade de France, Saint-Denis"
1998_26,1998,World Cup 1998,Matchday 1,1998-06-13,South Korea,Mexico,1.0,3.0,,,Group E,"Stade Gerland, Lyon"
1998_27,1998,World Cup 1998,Matchday 2,1998-06-20,Netherlands,South Korea,5.0,0.0,,,Group E,"Stade Vélodrome, Marseille"
1998_28,1998,World Cup 1998,Matchday 2,1998-06-20,Belgium,Mexico,2.0,2.0,,,Group E,"Parc Lescure, Bordeaux"
1998_29,1998,World Cup 1998,Matchday 3,1998-06-25,Belgium,South Korea,1.0,1.0,,,Group E,"Parc des Princes, Paris"
1998_30,1998,World Cup 1998,Matchday 3,1998-06-25,Netherlands,Mexico,2.0,2.0,,,Group E,"Stade Geoffroy-Guichard, Saint-Étienne"
1998_31,1998,World Cup 1998,Matchday 1,1998-06-14,Yugoslavia,Iran,1.0,0.0,,,Group F,"Stade Geoffroy-Guichard, Saint-Étienne"
1998_32,1998,World Cup 1998,Matchday 1,1998-06-15,Germany,USA,2.0,0.0,,,Group F,"Parc des Princes, Paris"
1998_33,1998,World Cup 1998,Matchday 2,1998-06-21,Germany,Yugoslavia,2.0,2.0,,,Group F,"Stade Félix Bollaert, Lens"
1998_34,1998,World Cup 1998,Matchday 2,1998-06-21,USA,Iran,1.0,2.0,,,Group F,"Stade Gerland, Lyon"
1998_35,1998,World Cup 1998,Matchday 3,1998-06-25,Germany,Iran,2.0,0.0,,,Group F,"Stade de la Mosson, Montpellier"
1998_36,1998,World Cup 1998,Matchday 3,1998-06-25,USA,Yugoslavia,0.0,1.0,,,Group F,"Stade de la Beaujoire, Nantes"
1998_37,1998,World Cup 1998,Matchday 1,1998-06-15,Romania,Colombia,1.0,0.0,,,Group G,"Stade Gerland, Lyon"
1998_38,1998,World Cup 1998,Matchday 1,1998-06-15,England,Tunisia,2.0,0.0,,,Group G,"Stade Vélodrome, Marseille"
1998_39,1998,World Cup 1998,Matchday 2,1998-06-22,Colombia,Tunisia,1.0,0.0,,,Group G,"Stade de la Mosson, Montpellier"
1998_40,1998,World Cup 1998,Matchday 2,1998-06-22,Romania,England,2.0,1.0,,,Group G,"Stade de Toulouse, Toulouse"
1998_41,1998,World Cup 1998,Matchday 3,1998-06-26,Romania,Tunisia,1.0,1.0,,,Group G,"Stade de France, Saint-Denis"
1998_42,1998,World Cup 1998,Matchday 3,1998-06-26,Colombia,England,0.0,2.0,,,Group G,"Stade Félix Bollaert, Lens"
1998_43,1998,World Cup 1998,Matchday 1,1998-06-14,Jamaica,Croatia,1.0,3.0,,,Group H,"Stade Félix Bollaert, Lens"
1998_44,1998,World Cup 1998,Matchday 1,1998-06-14,Argentina,Japan,1.0,0.0,,,Group H,"Stade de Toulouse, Toulouse"
1998_45,1998,World Cup 1998,Matchday 2,1998-06-20,Japan,Croatia,0.0,1.0,,,Group H,"Stade de la Beaujoire, Nantes"
1998_46,1998,World Cup 1998,Matchday 2,1998-06-21,Argentina,Jamaica,5.0,0.0,,,Group H,"Parc des Princes, Paris"
1998_47,1998,World Cup 1998,Matchday 3,1998-06-26,Japan,Jamaica,1.0,2.0,,,Group H,"Stade Gerland, Lyon"
1998_48,1998,World Cup 1998,Matchday 3,1998-06-26,Argentina,Croatia,1.0,0.0,,,Group H,"Parc Lescure, Bordeaux"
1998_49,1998,World Cup 1998,Round of 16,1998-06-27,Brazil,Chile,4.0,1.0,,,,"Parc des Princes, Paris"
1998_50,1998,World Cup 1998,Round of 16,1998-06-27,Italy,Norway,1.0,0.0,,,,"Stade Vélodrome, Marseille"
1998_51,1998,World Cup 1998,Round of 16,1998-06-28,Nigeria,Denmark,1.0,4.0,,,,"Stade de France, Saint-Denis"
1998_52,1998,World Cup 1998,Round of 16,1998-06-28,France,Paraguay,0.0,0.0,,,,"Stade Félix Bollaert, Lens"
1998_53,1998,World Cup 1998,Round of 16,1998-06-29,Germany,Mexico,2.0,1.0,,,,"Stade de la Mosson, Montpellier"
1998_54,1998,World Cup 1998,Round of 16,1998-06-29,Netherlands,Yugoslavia,2.0,1.0,,,,"Stade de Toulouse, Toulouse"
1998_55,1998,World Cup 1998,Round of 16,1998-06-30,Argentina,England,2.0,2.0,,,,"Stade Geoffroy-Guichard, Saint-Étienne"
1998_56,1998,World Cup 1998,Round of 16,1998-06-30,Romania,Croatia,0.0,1.0,,,,"Parc Lescure, Bordeaux"
1998_57,1998,World Cup 1998,Quarter-finals,1998-07-03,Italy,France,0.0,0.0,,,,"Stade de France, Saint-Denis"
1998_58,1998,World Cup 1998,Quarter-finals,1998-07-03,Brazil,Denmark,3.0,2.0,,,,"Stade de la Beaujoire, Nantes"
1998_59,1998,World Cup 1998,Quarter-finals,1998-07-04,Germany,Croatia,0.0,3.0,,,,"Stade Gerland, Lyon"
1998_60,1998,World Cup 1998,Quarter-finals,1998-07-04,Netherlands,Argentina,2.0,1.0,,,,"Stade Vélodrome, Marseille"
1998_61,1998,World Cup 1998,Semi-finals,1998-07-07,Brazil,Netherlands,1.0,1.0,,,,"Stade Vélodrome, Marseille"
1998_62,1998,World Cup 1998,Semi-finals,1998-07-08,France,Croatia,2.0,1.0,,,,"Stade de France, Saint-Denis"
