match_id,year,round,team1_normalized,team2_normalized,team1_score_final,team2_score_final,target,team1_games,team1_wins,team1_goals_for,team1_goals_against,team1_goal_difference,team1_win_rate,team1_goals_per_game,team1_goals_against_per_game,team2_games,team2_wins,team2_goals_for,team2_goals_against,team2_goal_difference,team2_win_rate,team2_goals_per_game,team2_goals_against_per_game,win_rate_diff,goals_per_game_diff,goals_against_per_game_diff,goal_difference_diff,experience_diff
1994_41,1994,Round of 16,Netherlands,Ireland,2.0,0.0,team1_win,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,13,2,10,10,0,0.1538461538461538,0.7692307692307693,0.7692307692307693,0.3916083916083916,0.9762237762237761,0.17622377622377616,44,42
1994_42,1994,Round of 16,Brazil,USA,1.0,0.0,team1_win,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,27,6,26,37,-11,0.2222222222222222,0.9629629629629628,1.3703703703703705,0.4444444444444444,1.1159844054580899,-0.4230019493177388,140,87
1994_43,1994,Round of 16,Nigeria,Italy,1.0,2.0,team2_win,21,6,23,30,-7,0.2857142857142857,1.0952380952380951,1.4285714285714286,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,-0.25645438898450945,-0.44693057946070014,0.5008605851979346,-58,-62
1994_44,1994,Round of 16,Mexico,Bulgaria,1.0,1.0,draw,60,17,62,101,-39,0.2833333333333333,1.0333333333333334,1.6833333333333331,26,3,22,53,-31,0.1153846153846153,0.8461538461538461,2.0384615384615383,0.16794871794871802,0.1871794871794873,-0.3551282051282052,-8,34
1994_45,1994,Quarter-finals,Italy,Spain,2.0,1.0,team1_win,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,67,31,108,75,33,0.4626865671641791,1.611940298507463,1.1194029850746268,0.07948210753461604,-0.06977162380866764,-0.1916921417011328,18,16
1994_46,1994,Quarter-finals,Netherlands,Brazil,2.0,3.0,team2_win,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,-0.12121212121212122,-0.3334928229665073,-0.001913875598086201,-85,-59
1994_47,1994,Quarter-finals,Bulgaria,Germany,2.0,1.0,team1_win,26,3,22,53,-31,0.1153846153846153,0.8461538461538461,2.0384615384615383,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,-0.4917582417582418,-1.2252747252747254,0.8777472527472525,-133,-86
1994_48,1994,Quarter-finals,Romania,Sweden,2.0,2.0,draw,21,8,30,32,-2,0.3809523809523809,1.4285714285714286,1.5238095238095235,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,0.008403361344537785,-0.1400560224089633,0.09243697478991542,-9,-30
1994_49,1994,Semi-finals,Bulgaria,Italy,1.0,2.0,team2_win,26,3,22,53,-31,0.1153846153846153,0.8461538461538461,2.0384615384615383,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,-0.42678405931417984,-0.6960148285449491,1.1107506950880444,-82,-57
1994_50,1994,Semi-finals,Sweden,Brazil,0.0,1.0,team2_win,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,-0.29411764705882354,-0.5103199174406607,0.48400412796697645,-122,-63
1994_51,1994,Third-place match,Sweden,Bulgaria,4.0,0.0,team1_win,51,19,80,73,7,0.3725490196078431,1.568627450980392,1.431372549019608,26,3,22,53,-31,0.1153846153846153,0.8461538461538461,2.0384615384615383,0.2571644042232278,0.7224736048265458,-0.6070889894419302,38,25
1994_52,1994,Final,Brazil,Italy,0.0,0.0,draw,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,0.12449799196787148,0.5367786937222574,0.019657577679137672,78,31
1998_1,1998,Matchday 1,Brazil,Scotland,2.0,1.0,team1_win,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,23,4,25,41,-16,0.1739130434782608,1.0869565217391304,1.7826086956521738,0.4927536231884058,0.9919908466819223,-0.8352402745995422,145,91
1998_2,1998,Matchday 1,Morocco,Norway,2.0,2.0,draw,23,5,20,27,-7,0.217391304347826,0.8695652173913043,1.173913043478261,8,2,7,8,-1,0.25,0.875,1.0,-0.032608695652174,-0.005434782608695676,0.17391304347826098,-6,15
1998_3,1998,Matchday 2,Scotland,Norway,1.0,1.0,draw,23,4,25,41,-16,0.1739130434782608,1.0869565217391304,1.7826086956521738,8,2,7,8,-1,0.25,0.875,1.0,-0.07608695652173919,0.21195652173913038,0.7826086956521738,-15,15
1998_4,1998,Matchday 2,Brazil,Morocco,3.0,0.0,team1_win,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,23,5,20,27,-7,0.217391304347826,0.8695652173913043,1.173913043478261,0.44927536231884063,1.2093821510297484,-0.22654462242562934,136,91
1998_5,1998,Matchday 3,Scotland,Morocco,0.0,3.0,team2_win,23,4,25,41,-16,0.1739130434782608,1.0869565217391304,1.7826086956521738,23,5,20,27,-7,0.217391304347826,0.8695652173913043,1.173913043478261,-0.04347826086956519,0.21739130434782605,0.6086956521739129,-9,0
1998_6,1998,Matchday 3,Brazil,Norway,1.0,2.0,team2_win,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,8,2,7,8,-1,0.25,0.875,1.0,0.41666666666666663,1.2039473684210527,-0.05263157894736836,130,106
1998_7,1998,Matchday 1,Cameroon,Austria,1.0,1.0,draw,26,5,22,47,-25,0.1923076923076923,0.8461538461538461,1.8076923076923077,29,12,43,47,-4,0.4137931034482758,1.4827586206896552,1.6206896551724137,-0.2214854111405835,-0.6366047745358091,0.187002652519894,-21,-3
1998_8,1998,Matchday 1,Italy,Chile,2.0,2.0,draw,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,33,11,40,49,-9,0.3333333333333333,1.2121212121212122,1.4848484848484849,0.20883534136546184,0.3300474625775831,-0.5571376414749909,60,50
1998_9,1998,Matchday 2,Chile,Austria,1.0,1.0,draw,33,11,40,49,-9,0.3333333333333333,1.2121212121212122,1.4848484848484849,29,12,43,47,-4,0.4137931034482758,1.4827586206896552,1.6206896551724137,-0.08045977011494249,-0.2706374085684431,-0.13584117032392884,-5,4
1998_10,1998,Matchday 2,Italy,Cameroon,3.0,0.0,team1_win,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,26,5,22,47,-25,0.1923076923076923,0.8461538461538461,1.8076923076923077,0.34986098239110286,0.6960148285449491,-0.8799814643188137,76,57
1998_11,1998,Matchday 3,Italy,Austria,2.0,1.0,team1_win,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,29,12,43,47,-4,0.4137931034482758,1.4827586206896552,1.6206896551724137,0.12837557125051935,0.05941005400914001,-0.6929788117989197,55,54
1998_12,1998,Matchday 3,Chile,Cameroon,1.0,1.0,draw,33,11,40,49,-9,0.3333333333333333,1.2121212121212122,1.4848484848484849,26,5,22,47,-25,0.1923076923076923,0.8461538461538461,1.8076923076923077,0.14102564102564102,0.365967365967366,-0.32284382284382285,16,7
1998_13,1998,Matchday 1,Saudi Arabia,Denmark,0.0,1.0,team2_win,19,4,14,44,-30,0.2105263157894736,0.7368421052631579,2.3157894736842106,23,9,31,29,2,0.391304347826087,1.3478260869565215,1.2608695652173914,-0.18077803203661338,-0.6109839816933637,1.0549199084668193,-32,-4
1998_14,1998,Matchday 1,France,South Africa,3.0,0.0,team1_win,73,39,136,85,51,0.5342465753424658,1.8630136986301369,1.1643835616438356,9,2,11,16,-5,0.2222222222222222,1.2222222222222223,1.7777777777777777,0.31202435312024357,0.6407914764079146,-0.6133942161339421,56,64
1998_15,1998,Matchday 2,France,Saudi Arabia,4.0,0.0,team1_win,73,39,136,85,51,0.5342465753424658,1.8630136986301369,1.1643835616438356,19,4,14,44,-30,0.2105263157894736,0.7368421052631579,2.3157894736842106,0.3237202595529922,1.126171593366979,-1.151405912040375,81,54
1998_16,1998,Matchday 2,South Africa,Denmark,1.0,1.0,draw,9,2,11,16,-5,0.2222222222222222,1.2222222222222223,1.7777777777777777,23,9,31,29,2,0.391304347826087,1.3478260869565215,1.2608695652173914,-0.16908212560386476,-0.1256038647342992,0.5169082125603863,-7,-14
1998_17,1998,Matchday 3,France,Denmark,2.0,1.0,team1_win,73,39,136,85,51,0.5342465753424658,1.8630136986301369,1.1643835616438356,23,9,31,29,2,0.391304347826087,1.3478260869565215,1.2608695652173914,0.1429422275163788,0.5151876116736154,-0.09648600357355575,49,50
1998_18,1998,Matchday 3,South Africa,Saudi Arabia,2.0,2.0,draw,9,2,11,16,-5,0.2222222222222222,1.2222222222222223,1.7777777777777777,19,4,14,44,-30,0.2105263157894736,0.7368421052631579,2.3157894736842106,0.01169590643274862,0.48538011695906447,-0.5380116959064329,25,-10
1998_19,1998,Matchday 1,Paraguay,Bulgaria,0.0,0.0,draw,27,7,30,38,-8,0.2592592592592592,1.1111111111111112,1.4074074074074074,26,3,22,53,-31,0.1153846153846153,0.8461538461538461,2.0384615384615383,0.14387464387464388,0.264957264957265,-0.6310541310541309,23,1
1998_20,1998,Matchday 1,Spain,Nigeria,2.0,3.0,team2_win,67,31,108,75,33,0.4626865671641791,1.611940298507463,1.1194029850746268,21,6,23,30,-7,0.2857142857142857,1.0952380952380951,1.4285714285714286,0.1769722814498934,0.5167022032693678,-0.30916844349680184,40,46
1998_21,1998,Matchday 2,Nigeria,Bulgaria,1.0,0.0,team1_win,21,6,23,30,-7,0.2857142857142857,1.0952380952380951,1.4285714285714286,26,3,22,53,-31,0.1153846153846153,0.8461538461538461,2.0384615384615383,0.1703296703296704,0.24908424908424898,-0.6098901098901097,24,-5
1998_22,1998,Matchday 2,Spain,Paraguay,0.0,0.0,draw,67,31,108,75,33,0.4626865671641791,1.611940298507463,1.1194029850746268,27,7,30,38,-8,0.2592592592592592,1.1111111111111112,1.4074074074074074,0.20342730790491992,0.5008291873963517,-0.2880044223327807,41,40
1998_23,1998,Matchday 3,Spain,Bulgaria,6.0,1.0,team1_win,67,31,108,75,33,0.4626865671641791,1.611940298507463,1.1194029850746268,26,3,22,53,-31,0.1153846153846153,0.8461538461538461,2.0384615384615383,0.3473019517795638,0.7657864523536168,-0.9190585533869116,64,41
1998_24,1998,Matchday 3,Nigeria,Paraguay,1.0,3.0,team2_win,21,6,23,30,-7,0.2857142857142857,1.0952380952380951,1.4285714285714286,27,7,30,38,-8,0.2592592592592592,1.1111111111111112,1.4074074074074074,0.02645502645502651,-0.01587301587301604,0.021164021164021163,1,-6
1998_25,1998,Matchday 1,Netherlands,Belgium,0.0,0.0,draw,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,51,21,69,74,-5,0.4117647058823529,1.3529411764705883,1.4509803921568627,0.1336898395721925,0.39251336898395706,-0.5055258467023173,49,4
1998_26,1998,Matchday 1,South Korea,Mexico,1.0,3.0,team2_win,38,7,39,78,-39,0.1842105263157894,1.0263157894736843,2.0526315789473686,60,17,62,101,-39,0.2833333333333333,1.0333333333333334,1.6833333333333331,-0.09912280701754392,-0.007017543859649145,0.36929824561403546,0,-22
1998_27,1998,Matchday 2,Netherlands,South Korea,5.0,0.0,team1_win,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,38,7,39,78,-39,0.1842105263157894,1.0263157894736843,2.0526315789473686,0.36124401913875603,0.7191387559808611,-1.1071770334928233,83,17
1998_28,1998,Matchday 2,Belgium,Mexico,2.0,2.0,draw,51,21,69,74,-5,0.4117647058823529,1.3529411764705883,1.4509803921568627,60,17,62,101,-39,0.2833333333333333,1.0333333333333334,1.6833333333333331,0.1284313725490196,0.3196078431372549,-0.23235294117647043,34,-9
1998_29,1998,Matchday 3,Belgium,South Korea,1.0,1.0,draw,51,21,69,74,-5,0.4117647058823529,1.3529411764705883,1.4509803921568627,38,7,39,78,-39,0.1842105263157894,1.0263157894736843,2.0526315789473686,0.2275541795665635,0.326625386996904,-0.6016511867905059,34,13
1998_30,1998,Matchday 3,Netherlands,Mexico,2.0,2.0,draw,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,60,17,62,101,-39,0.2833333333333333,1.0333333333333334,1.6833333333333331,0.2621212121212121,0.7121212121212119,-0.7378787878787877,83,-5
1998_31,1998,Matchday 1,Serbia,Iran,1.0,0.0,team1_win,46,18,69,61,8,0.391304347826087,1.5,1.326086956521739,18,3,13,31,-18,0.1666666666666666,0.7222222222222222,1.7222222222222223,0.22463768115942037,0.7777777777777778,-0.3961352657004833,26,28
1998_32,1998,Matchday 1,Germany,USA,2.0,0.0,team1_win,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,27,6,26,37,-11,0.2222222222222222,0.9629629629629628,1.3703703703703705,0.3849206349206349,1.1084656084656088,-0.20965608465608465,113,85
1998_33,1998,Matchday 2,Germany,Serbia,2.0,2.0,draw,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,46,18,69,61,8,0.391304347826087,1.5,1.326086956521739,0.21583850931677012,0.5714285714285716,-0.16537267080745321,94,66
1998_34,1998,Matchday 2,USA,Iran,1.0,2.0,team2_win,27,6,26,37,-11,0.2222222222222222,0.9629629629629628,1.3703703703703705,18,3,13,31,-18,0.1666666666666666,0.7222222222222222,1.7222222222222223,0.05555555555555561,0.2407407407407406,-0.35185185185185186,7,9
1998_35,1998,Matchday 3,Germany,Iran,2.0,0.0,team1_win,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,18,3,13,31,-18,0.1666666666666666,0.7222222222222222,1.7222222222222223,0.44047619047619047,1.3492063492063493,-0.5615079365079365,120,94
1998_36,1998,Matchday 3,USA,Serbia,0.0,1.0,team2_win,27,6,26,37,-11,0.2222222222222222,0.9629629629629628,1.3703703703703705,46,18,69,61,8,0.391304347826087,1.5,1.326086956521739,-0.16908212560386476,-0.5370370370370372,0.04428341384863144,-19,-19
1998_37,1998,Matchday 1,Romania,Colombia,1.0,0.0,team1_win,21,8,30,32,-2,0.3809523809523809,1.4285714285714286,1.5238095238095235,22,9,32,30,2,0.4090909090909091,1.4545454545454546,1.3636363636363635,-0.02813852813852824,-0.025974025974025983,0.16017316017315997,-4,-1
1998_38,1998,Matchday 1,England,Tunisia,2.0,0.0,team1_win,74,32,104,68,36,0.4324324324324324,1.4054054054054057,0.918918918918919,18,3,14,26,-12,0.1666666666666666,0.7777777777777778,1.4444444444444444,0.2657657657657658,0.6276276276276279,-0.5255255255255254,48,56
1998_39,1998,Matchday 2,Colombia,Tunisia,1.0,0.0,team1_win,22,9,32,30,2,0.4090909090909091,1.4545454545454546,1.3636363636363635,18,3,14,26,-12,0.1666666666666666,0.7777777777777778,1.4444444444444444,0.24242424242424251,0.6767676767676768,-0.08080808080808088,14,4
1998_40,1998,Matchday 2,Romania,England,2.0,1.0,team1_win,21,8,30,32,-2,0.3809523809523809,1.4285714285714286,1.5238095238095235,74,32,104,68,36,0.4324324324324324,1.4054054054054057,0.918918918918919,-0.051480051480051525,0.023166023166022898,0.6048906048906045,-38,-53
1998_41,1998,Matchday 3,Romania,Tunisia,1.0,1.0,draw,21,8,30,32,-2,0.3809523809523809,1.4285714285714286,1.5238095238095235,18,3,14,26,-12,0.1666666666666666,0.7777777777777778,1.4444444444444444,0.21428571428571427,0.6507936507936508,0.07936507936507908,10,3
1998_42,1998,Matchday 3,Colombia,England,0.0,2.0,team2_win,22,9,32,30,2,0.4090909090909091,1.4545454545454546,1.3636363636363635,74,32,104,68,36,0.4324324324324324,1.4054054054054057,0.918918918918919,-0.023341523341523285,0.04914004914004888,0.44471744471744457,-34,-52
1998_43,1998,Matchday 1,Jamaica,Croatia,1.0,3.0,team2_win,3,1,3,9,-6,0.3333333333333333,1.0,3.0,30,13,43,33,10,0.4333333333333333,1.4333333333333331,1.1,-0.09999999999999998,-0.4333333333333331,1.9,-16,-27
1998_44,1998,Matchday 1,Argentina,Japan,1.0,0.0,team1_win,88,47,152,101,51,0.5340909090909091,1.7272727272727273,1.1477272727272727,25,7,25,33,-8,0.28,1.0,1.32,0.25409090909090903,0.7272727272727273,-0.17227272727272736,59,63
1998_45,1998,Matchday 2,Japan,Croatia,0.0,1.0,team2_win,25,7,25,33,-8,0.28,1.0,1.32,30,13,43,33,10,0.4333333333333333,1.4333333333333331,1.1,-0.15333333333333327,-0.4333333333333331,0.21999999999999997,-18,-5
1998_46,1998,Matchday 2,Argentina,Jamaica,5.0,0.0,team1_win,88,47,152,101,51,0.5340909090909091,1.7272727272727273,1.1477272727272727,3,1,3,9,-6,0.3333333333333333,1.0,3.0,0.20075757575757575,0.7272727272727273,-1.8522727272727273,57,85
1998_47,1998,Matchday 3,Japan,Jamaica,1.0,2.0,team2_win,25,7,25,33,-8,0.28,1.0,1.32,3,1,3,9,-6,0.3333333333333333,1.0,3.0,-0.05333333333333329,0.0,-1.68,-2,22
1998_48,1998,Matchday 3,Argentina,Croatia,1.0,0.0,team1_win,88,47,152,101,51,0.5340909090909091,1.7272727272727273,1.1477272727272727,30,13,43,33,10,0.4333333333333333,1.4333333333333331,1.1,0.10075757575757577,0.29393939393939417,0.04772727272727262,41,58
1998_49,1998,Round of 16,Brazil,Chile,4.0,1.0,team1_win,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,33,11,40,49,-9,0.3333333333333333,1.2121212121212122,1.4848484848484849,0.3333333333333333,0.8668261562998405,-0.5374800637958532,138,81
1998_50,1998,Round of 16,Italy,Norway,1.0,0.0,team1_win,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,8,2,7,8,-1,0.25,0.875,1.0,0.29216867469879515,0.6671686746987953,-0.07228915662650603,52,75
1998_51,1998,Round of 16,Nigeria,Denmark,1.0,4.0,team2_win,21,6,23,30,-7,0.2857142857142857,1.0952380952380951,1.4285714285714286,23,9,31,29,2,0.391304347826087,1.3478260869565215,1.2608695652173914,-0.10559006211180127,-0.2525879917184264,0.16770186335403725,-9,-2
1998_52,1998,Round of 16,France,Paraguay,1.0,0.0,team1_win,73,39,136,85,51,0.5342465753424658,1.8630136986301369,1.1643835616438356,27,7,30,38,-8,0.2592592592592592,1.1111111111111112,1.4074074074074074,0.2749873160832066,0.7519025875190257,-0.24302384576357183,59,46
1998_53,1998,Round of 16,Germany,Mexico,2.0,1.0,team1_win,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,60,17,62,101,-39,0.2833333333333333,1.0333333333333334,1.6833333333333331,0.32380952380952377,1.0380952380952382,-0.5226190476190473,141,52
1998_54,1998,Round of 16,Netherlands,Serbia,2.0,1.0,team1_win,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,46,18,69,61,8,0.391304347826087,1.5,1.326086956521739,0.15415019762845844,0.24545454545454537,-0.3806324110671936,36,9
1998_55,1998,Round of 16,Argentina,England,2.0,2.0,draw,88,47,152,101,51,0.5340909090909091,1.7272727272727273,1.1477272727272727,74,32,104,68,36,0.4324324324324324,1.4054054054054057,0.918918918918919,0.10165847665847666,0.3218673218673216,0.22880835380835374,15,14
1998_56,1998,Round of 16,Romania,Croatia,0.0,1.0,team2_win,21,8,30,32,-2,0.3809523809523809,1.4285714285714286,1.5238095238095235,30,13,43,33,10,0.4333333333333333,1.4333333333333331,1.1,-0.05238095238095242,-0.004761904761904523,0.4238095238095234,-12,-9
1998_57,1998,Quarter-finals,Italy,France,0.0,0.0,draw,83,45,128,77,51,0.5421686746987951,1.5421686746987953,0.927710843373494,73,39,136,85,51,0.5342465753424658,1.8630136986301369,1.1643835616438356,0.00792209935632937,-0.3208450239313416,-0.23667271827034164,0,10
1998_58,1998,Quarter-finals,Brazil,Denmark,3.0,2.0,team1_win,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,23,9,31,29,2,0.391304347826087,1.3478260869565215,1.2608695652173914,0.27536231884057966,0.7311212814645311,-0.3135011441647597,127,91
1998_59,1998,Quarter-finals,Germany,Croatia,0.0,3.0,team2_win,112,68,232,130,102,0.6071428571428571,2.0714285714285716,1.1607142857142858,30,13,43,33,10,0.4333333333333333,1.4333333333333331,1.1,0.1738095238095238,0.6380952380952385,0.06071428571428572,92,82
1998_60,1998,Quarter-finals,Netherlands,Argentina,2.0,1.0,team1_win,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,88,47,152,101,51,0.5340909090909091,1.7272727272727273,1.1477272727272727,0.011363636363636354,0.018181818181818077,-0.20227272727272727,-7,-33
1998_61,1998,Semi-finals,Brazil,Netherlands,1.0,1.0,draw,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,0.12121212121212122,0.3334928229665073,0.001913875598086201,85,59
1998_62,1998,Semi-finals,France,Croatia,2.0,1.0,team1_win,73,39,136,85,51,0.5342465753424658,1.8630136986301369,1.1643835616438356,30,13,43,33,10,0.4333333333333333,1.4333333333333331,1.1,0.10091324200913249,0.42968036529680376,0.06438356164383552,41,43
1998_63,1998,Third place match,Netherlands,Croatia,1.0,2.0,team2_win,55,30,96,52,44,0.5454545454545454,1.7454545454545454,0.9454545454545454,30,13,43,33,10,0.4333333333333333,1.4333333333333331,1.1,0.11212121212121212,0.31212121212121224,-0.15454545454545465,34,25
1998_64,1998,Final,Brazil,France,0.0,3.0,team2_win,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,73,39,136,85,51,0.5342465753424658,1.8630136986301369,1.1643835616438356,0.13242009132420085,0.21593366979091577,-0.21701514059120397,78,41
2002_1,2002,Matchday 1,France,Senegal,0.0,1.0,team2_win,73,39,136,85,51,0.5342465753424658,1.8630136986301369,1.1643835616438356,12,5,16,17,-1,0.4166666666666667,1.3333333333333333,1.4166666666666667,0.1175799086757991,0.5296803652968036,-0.25228310502283113,52,61
2002_2,2002,Matchday 1,Uruguay,Denmark,1.0,2.0,team2_win,59,25,89,76,13,0.423728813559322,1.5084745762711864,1.2881355932203389,23,9,31,29,2,0.391304347826087,1.3478260869565215,1.2608695652173914,0.03242446573323504,0.1606484893146649,0.02726602800294753,11,36
2002_3,2002,Matchday 2,France,Uruguay,0.0,0.0,draw,73,39,136,85,51,0.5342465753424658,1.8630136986301369,1.1643835616438356,59,25,89,76,13,0.423728813559322,1.5084745762711864,1.2881355932203389,0.11051776178314376,0.35453912235895046,-0.12375203157650327,38,14
2002_4,2002,Matchday 2,Denmark,Senegal,1.0,1.0,draw,23,9,31,29,2,0.391304347826087,1.3478260869565215,1.2608695652173914,12,5,16,17,-1,0.4166666666666667,1.3333333333333333,1.4166666666666667,-0.025362318840579712,0.014492753623188248,-0.1557971014492754,3,11
2002_5,2002,Matchday 3,Denmark,France,2.0,0.0,team1_win,23,9,31,29,2,0.391304347826087,1.3478260869565215,1.2608695652173914,73,39,136,85,51,0.5342465753424658,1.8630136986301369,1.1643835616438356,-0.1429422275163788,-0.5151876116736154,0.09648600357355575,-49,-50
2002_6,2002,Matchday 3,Senegal,Uruguay,3.0,3.0,draw,12,5,16,17,-1,0.4166666666666667,1.3333333333333333,1.4166666666666667,59,25,89,76,13,0.423728813559322,1.5084745762711864,1.2881355932203389,-0.00706214689265533,-0.17514124293785316,0.12853107344632786,-14,-47
2002_7,2002,Matchday 1,Paraguay,South Africa,2.0,2.0,draw,27,7,30,38,-8,0.2592592592592592,1.1111111111111112,1.4074074074074074,9,2,11,16,-5,0.2222222222222222,1.2222222222222223,1.7777777777777777,0.03703703703703698,-0.11111111111111116,-0.37037037037037024,-3,18
2002_8,2002,Matchday 1,Spain,Slovenia,3.0,1.0,team1_win,67,31,108,75,33,0.4626865671641791,1.611940298507463,1.1194029850746268,6,1,5,10,-5,0.1666666666666666,0.8333333333333334,1.6666666666666667,0.2960199004975125,0.7786069651741295,-0.54726368159204,38,61
2002_9,2002,Matchday 2,Spain,Paraguay,3.0,1.0,team1_win,67,31,108,75,33,0.4626865671641791,1.611940298507463,1.1194029850746268,27,7,30,38,-8,0.2592592592592592,1.1111111111111112,1.4074074074074074,0.20342730790491992,0.5008291873963517,-0.2880044223327807,41,40
2002_10,2002,Matchday 2,South Africa,Slovenia,1.0,0.0,team1_win,9,2,11,16,-5,0.2222222222222222,1.2222222222222223,1.7777777777777777,6,1,5,10,-5,0.1666666666666666,0.8333333333333334,1.6666666666666667,0.05555555555555561,0.38888888888888895,0.11111111111111094,0,3
2002_11,2002,Matchday 3,South Africa,Spain,2.0,3.0,team2_win,9,2,11,16,-5,0.2222222222222222,1.2222222222222223,1.7777777777777777,67,31,108,75,33,0.4626865671641791,1.611940298507463,1.1194029850746268,-0.2404643449419569,-0.3897180762852406,0.6583747927031509,-38,-58
2002_12,2002,Matchday 3,Slovenia,Paraguay,1.0,3.0,team2_win,6,1,5,10,-5,0.1666666666666666,0.8333333333333334,1.6666666666666667,27,7,30,38,-8,0.2592592592592592,1.1111111111111112,1.4074074074074074,-0.09259259259259259,-0.2777777777777778,0.2592592592592593,3,-21
2002_13,2002,Matchday 1,Brazil,Turkey,2.0,1.0,team1_win,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,10,5,20,17,3,0.5,2.0,1.7,0.16666666666666663,0.07894736842105265,-0.7526315789473683,126,104
2002_14,2002,Matchday 1,China,Costa Rica,0.0,2.0,team2_win,3,0,0,9,-9,0.0,0.0,3.0,21,6,22,39,-17,0.2857142857142857,1.0476190476190477,1.8571428571428572,-0.2857142857142857,-1.0476190476190477,1.1428571428571428,8,-18
2002_15,2002,Matchday 2,Brazil,China,4.0,0.0,team1_win,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,3,0,0,9,-9,0.0,0.0,3.0,0.6666666666666666,2.0789473684210527,-2.052631578947368,138,111
2002_16,2002,Matchday 2,Costa Rica,Turkey,1.0,1.0,draw,21,6,22,39,-17,0.2857142857142857,1.0476190476190477,1.8571428571428572,10,5,20,17,3,0.5,2.0,1.7,-0.2142857142857143,-0.9523809523809523,0.15714285714285725,-20,11
2002_17,2002,Matchday 3,Costa Rica,Brazil,2.0,5.0,team2_win,21,6,22,39,-17,0.2857142857142857,1.0476190476190477,1.8571428571428572,114,76,237,108,129,0.6666666666666666,2.0789473684210527,0.9473684210526316,-0.38095238095238093,-1.031328320802005,0.9097744360902256,-146,-93
2002_18,2002,Matchday 3,Turkey,China,3.0,0.0,team1_win,10,5,20,17,3,0.5,2.0,1.7,3,0,0,9,-9,0.0,0.0,3.0,0.5,2.0,-1.3,12,7
2002_19,2002,Matchday 1,South Korea,Poland,2.0,0.0,team1_win,38,7,39,78,-39,0.1842105263157894,1.0263157894736843,2.0526315789473686,38,17,49,50,-1,0.4473684210526316,1.2894736842105263,1.3157894736842106,-0.26315789473684215,-0.26315789473684204,0.736842105263158,-38,0
2002_20,2002,Matchday 1,USA,Portugal,3.0,2.0,team1_win,27,6,26,37,-11,0.2222222222222222,0.9629629629629628,1.3703703703703705,35,17,61,41,20,0.4857142857142857,1.7428571428571429,1.1714285714285717,-0.2634920634920635,-0.7798941798941801,0.19894179894179875,-31,-8
2002_21,2002,Matchday 2,South Korea,USA,1.0,1.0,draw,38,7,39,78,-39,0.1842105263157894,1.0263157894736843,2.0526315789473686,27,6,26,37,-11,0.2222222222222222,0.9629629629629628,1.3703703703703705,-0.0380116959064328,0.0633528265107215,0.6822612085769981,-28,11
